baseline_count_mean,baseline_ms_mean,baseline_sec_mean,case_name,delta_ms_mg_minus_baseline,measurement_mode,metric,mg_count_mean,mg_ms_mean,mg_sec_mean,profile,speedup_baseline_over_mg
1.0,0.7252,0.0007252,Base_Texas_66GW,0.03570000000000005,operators,NR.analyze.storage_prepare.total_sec,1.0,0.7609,0.0007609,cuda_edge,0.9530818767249309
1.0,45.8255,0.0458255,Base_Texas_66GW,8.592200000000002,operators,NR.analyze.total.total_sec,1.0,54.417699999999996,0.0544177,cuda_edge,0.842106520488738
4.0,0.0678,6.78e-05,Base_Texas_66GW,-0.0007999999999999923,operators,NR.iteration.jacobian.total_sec,4.0,0.067,6.7e-05,cuda_edge,1.0119402985074626
4.0,3.9402999999999997,0.0039403,Base_Texas_66GW,6.076499999999999,operators,NR.iteration.linear_solve.total_sec,4.0,10.0168,0.0100168,cuda_edge,0.39336913984506033
5.0,0.4351,0.0004351,Base_Texas_66GW,0.00989999999999997,operators,NR.iteration.mismatch.total_sec,5.0,0.44499999999999995,0.000445,cuda_edge,0.9777528089887642
5.0,4.5373,0.0045373,Base_Texas_66GW,6.0866999999999996,operators,NR.iteration.total.total_sec,5.0,10.624,0.010624,cuda_edge,0.42708019578313255
4.0,0.088,8.8e-05,Base_Texas_66GW,-0.00010000000000000243,operators,NR.iteration.voltage_update.total_sec,4.0,0.08789999999999999,8.79e-05,cuda_edge,1.0011376564277588
1.0,0.0767,7.670000000000001e-05,Base_Texas_66GW,-0.00010000000000000243,operators,NR.solve.download.total_sec,1.0,0.0766,7.66e-05,cuda_edge,1.0013054830287207
1.0,5.2186,0.0052186,Base_Texas_66GW,5.994700000000001,operators,NR.solve.total.total_sec,1.0,11.2133,0.0112133,cuda_edge,0.46539377346543837
1.0,0.6003000000000001,0.0006003,Base_Texas_66GW,-0.09069999999999998,operators,NR.solve.upload.total_sec,1.0,0.5096,0.0005096,cuda_edge,1.17798273155416
,45.8268,0.0458268,Base_Texas_66GW,8.592200000000002,operators,analyze_sec,,54.419000000000004,0.054419,cuda_edge,0.8421102923611239
,51.0471,0.0510471,Base_Texas_66GW,14.586799999999997,operators,elapsed_sec,,65.6339,0.0656339,cuda_edge,0.7777550930235747
,5.219899999999999,0.0052198999999999995,Base_Texas_66GW,5.9948,operators,solve_sec,,11.214699999999999,0.0112147,cuda_edge,0.46545159478184883
1.0,89.1913,0.0891913,Base_West_Interconnect_121GW,12.034299999999998,operators,CUDA.analyze.cudss32.analysis.total_sec,1.0,101.2256,0.1012256,cuda_edge,0.881114066007018
1.0,1.7586,0.0017586,Base_West_Interconnect_121GW,0.15729999999999997,operators,CUDA.analyze.cudss32.setup.total_sec,1.0,1.9159,0.0019159,cuda_edge,0.9178975938201368
1.0,1.2872000000000001,0.0012872,Base_West_Interconnect_121GW,2.3411,operators,CUDA.solve.factorization32.total_sec,1.0,3.6283000000000003,0.0036283,cuda_edge,0.35476669514648734
3.9,4.5158000000000005,0.0045158,Base_West_Interconnect_121GW,6.783799999999999,operators,CUDA.solve.refactorization32.total_sec,3.6,11.2996,0.0112996,cuda_edge,0.39964246522000785
4.9,0.8804,0.0008803999999999999,Base_West_Interconnect_121GW,-0.07039999999999998,operators,CUDA.solve.rhsPrepare.total_sec,4.6,0.8099999999999999,0.00081,cuda_edge,1.0869135802469136
4.9,2.1548000000000003,0.0021548,Base_West_Interconnect_121GW,2.8897000000000004,operators,CUDA.solve.solve32.total_sec,4.6,5.0445,0.0050445,cuda_edge,0.4271582912082466
1.0,7.1609,0.0071608999999999996,Base_West_Interconnect_121GW,-0.12009999999999972,operators,NR.analyze.jacobian_builder.total_sec,1.0,7.0408,0.0070408,cuda_edge,1.0170577207135552
