==PROF== Connected to process 56047 (/tmp/custom_linear_solver_cudss_profile/cudss_run)
==PROF== Disconnected from process 56047
==WARNING== No NVTX state will be printed as --nvtx option is not supported together with --csv option and --print-summary per-kernel/per-gpu option.

"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","2025348.00","2025348.00","2025348.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","21194.90","21194.90","21194.90"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","8101392.00","8101392.00","8101392.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Launch Statistics","Block Size","","128.00","128.00","128.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Launch Statistics","Grid Size","","2882.00","2882.00","2882.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Launch Statistics","Registers Per Thread","register/thread","20.00","20.00","20.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Launch Statistics","Shared Memory Configuration Size","byte","16384.00","16384.00","16384.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Launch Statistics","Driver Shared Memory Per Block","byte/block","1024.00","1024.00","1024.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0.00","0.00","0.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Launch Statistics","Static Shared Memory Per Block","byte/block","0.00","0.00","0.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Launch Statistics","# SMs","SM","82.00","82.00","82.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Launch Statistics","Stack Size","","1024.00","1024.00","1024.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Launch Statistics","Threads","thread","368896.00","368896.00","368896.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Launch Statistics","# TPCs","","41.00","41.00","41.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Launch Statistics","Uses Green Context","","0.00","0.00","0.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Launch Statistics","Waves Per SM","","2.93","2.93","2.93"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Occupancy","Block Limit SM","block","16.00","16.00","16.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Occupancy","Block Limit Registers","block","21.00","21.00","21.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Occupancy","Block Limit Shared Mem","block","16.00","16.00","16.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Occupancy","Block Limit Warps","block","12.00","12.00","12.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Occupancy","Theoretical Active Warps per SM","warp","48.00","48.00","48.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Occupancy","Theoretical Occupancy","%","100.00","100.00","100.00"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Occupancy","Achieved Occupancy","%","81.57","81.57","81.57"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(2882, 1, 1)","0","8.6","1","Occupancy","Achieved Active Warps Per SM","warp","39.15","39.15","39.15"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(5338, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","DRAM Frequency","hz","9471826205.02","9471826205.02","9471826205.02"
"56047","cudss_run","127.0.0.1","void copy_matrix_ker<long, double, int, int, double, 128>(T3, T3, T1, const T4 *, const T1 *, const T2 *, T2 *, int, const T4 *, const T3 *, T5 *, int, int, long, long)","(128, 1, 1)","(5338, 1, 1)","0","8.6","1","GPU Speed Of Light Throughput","SM Frequency","hz","1385719741.05","1385719741.05","1385719741.05"
