baseline_count_mean,baseline_ms_mean,baseline_sec_mean,case_name,delta_ms_mg_minus_baseline,measurement_mode,metric,mg_count_mean,mg_ms_mean,mg_sec_mean,profile,speedup_baseline_over_mg
,1.6813,0.0016813,case793_goc,3.3765999999999994,operators,solve_sec,,5.0579,0.0050579,cuda_edge,0.33241068427608295
1.0,42.944700000000005,0.0429447,case8387_pegase,8.796199999999997,operators,CUDA.analyze.cudss32.analysis.total_sec,1.0,51.740899999999996,0.0517409,cuda_edge,0.8299952262136917
1.0,1.6644999999999999,0.0016645,case8387_pegase,0.196,operators,CUDA.analyze.cudss32.setup.total_sec,1.0,1.8605,0.0018605,cuda_edge,0.8946519752754636
1.0,0.7083,0.0007083,case8387_pegase,0.9339999999999999,operators,CUDA.solve.factorization32.total_sec,1.0,1.6422999999999999,0.0016423,cuda_edge,0.43128539243743536
5.0,2.8758,0.0028758,case8387_pegase,4.187400000000001,operators,CUDA.solve.refactorization32.total_sec,5.0,7.0632,0.0070632,cuda_edge,0.4071525654094461
6.0,0.4395,0.0004395,case8387_pegase,-0.001899999999999992,operators,CUDA.solve.rhsPrepare.total_sec,6.0,0.4376,0.0004376,cuda_edge,1.0043418647166362
6.0,1.4778,0.0014778,case8387_pegase,3.1058000000000003,operators,CUDA.solve.solve32.total_sec,6.0,4.583600000000001,0.0045836,cuda_edge,0.32241033248974604
1.0,2.9797000000000002,0.0029797,case8387_pegase,0.06140000000000008,operators,NR.analyze.jacobian_builder.total_sec,1.0,3.0411,0.0030411,cuda_edge,0.9798099371937785
1.0,44.6127,0.0446127,case8387_pegase,8.992100000000002,operators,NR.analyze.linear_solve.total_sec,1.0,53.604800000000004,0.0536048,cuda_edge,0.8322519625108199
1.0,0.8039,0.0008039,case8387_pegase,0.013700000000000063,operators,NR.analyze.storage_prepare.total_sec,1.0,0.8176,0.0008176,cuda_edge,0.983243639921722
1.0,48.3988,0.0483988,case8387_pegase,9.0673,operators,NR.analyze.total.total_sec,1.0,57.4661,0.0574661,cuda_edge,0.8422148014220557
6.0,0.0999,9.99e-05,case8387_pegase,0.0009999999999999972,operators,NR.iteration.jacobian.total_sec,6.0,0.1009,0.0001009,cuda_edge,0.9900891972249752
6.0,5.5233,0.0055233,case8387_pegase,8.225,operators,NR.iteration.linear_solve.total_sec,6.0,13.7483,0.0137483,cuda_edge,0.4017442156484802
7.0,0.7047,0.0007046999999999999,case8387_pegase,-0.02409999999999999,operators,NR.iteration.mismatch.total_sec,7.0,0.6806,0.0006806,cuda_edge,1.0354099324125772
7.0,6.4692,0.0064692,case8387_pegase,8.2039,operators,NR.iteration.total.total_sec,7.0,14.6731,0.0146731,cuda_edge,0.44088842848477827
6.0,0.13019999999999998,0.0001302,case8387_pegase,0.0029000000000000163,operators,NR.iteration.voltage_update.total_sec,6.0,0.1331,0.0001331,cuda_edge,0.9782118707738541
1.0,0.08610000000000001,8.61e-05,case8387_pegase,0.00010000000000000243,operators,NR.solve.download.total_sec,1.0,0.08620000000000001,8.620000000000001e-05,cuda_edge,0.9988399071925754
1.0,7.165900000000001,0.0071659,case8387_pegase,8.106499999999999,operators,NR.solve.total.total_sec,1.0,15.272400000000001,0.0152724,cuda_edge,0.4692058877452136
1.0,0.606,0.000606,case8387_pegase,-0.09719999999999998,operators,NR.solve.upload.total_sec,1.0,0.5088,0.0005088,cuda_edge,1.1910377358490565
,48.4,0.0484,case8387_pegase,9.067400000000003,operators,analyze_sec,,57.467400000000005,0.0574674,cuda_edge,0.8422166306462446
,55.5676,0.0555676,case8387_pegase,17.1744,operators,elapsed_sec,,72.742,0.072742,cuda_edge,0.7638998102884166
