analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,mg_device_indices,mg_enabled,pq,profile,profile_label,pv,repeat_idx,solve_sec,source_profile,success,variant
0.051647,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.058844,2.10565852081e-10,cuda_mixed_edge,8,edge_based,2.014161676702,end2end,,False,7796,cuda_edge,CUDA mixed edge,1444,3,0.007197,cuda_mixed_edge,True,baseline
0.051667,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.058855,1.359306625592e-09,cuda_mixed_edge,8,edge_based,2.014161676702,end2end,,False,7796,cuda_edge,CUDA mixed edge,1444,4,0.007188,cuda_mixed_edge,True,baseline
0.051835,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.058881,1.485916667487e-10,cuda_mixed_edge,8,edge_based,2.014161676707,end2end,,False,7796,cuda_edge,CUDA mixed edge,1444,5,0.007045,cuda_mixed_edge,True,baseline
0.05158,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.058781,2.553005210883e-09,cuda_mixed_edge,8,edge_based,2.014161676784,end2end,,False,7796,cuda_edge,CUDA mixed edge,1444,6,0.0072,cuda_mixed_edge,True,baseline
0.051917,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.058966,3.584396555609e-10,cuda_mixed_edge,8,edge_based,2.014161676691,end2end,,False,7796,cuda_edge,CUDA mixed edge,1444,7,0.007049,cuda_mixed_edge,True,baseline
0.051602,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.058822,9.585047894278e-10,cuda_mixed_edge,8,edge_based,2.014161676712,end2end,,False,7796,cuda_edge,CUDA mixed edge,1444,8,0.00722,cuda_mixed_edge,True,baseline
0.051731,cuda,9241,case9241_pegase,mixed,case9241_pegase,0.058792,2.722901903951e-10,cuda_mixed_edge,8,edge_based,2.014161676703,end2end,,False,7796,cuda_edge,CUDA mixed edge,1444,9,0.00706,cuda_mixed_edge,True,baseline
0.016633,cuda,30,case30_ieee,mixed,case30_ieee,0.018892,1.444956057067e-13,cuda_mixed_edge,5,edge_based,0.341154734562,end2end,"0,1",True,24,cuda_edge,CUDA mixed edge,5,0,0.002259,cuda_mixed_edge,True,mg
0.016557,cuda,30,case30_ieee,mixed,case30_ieee,0.018838,2.164934898019e-13,cuda_mixed_edge,5,edge_based,0.341154734562,end2end,"0,1",True,24,cuda_edge,CUDA mixed edge,5,1,0.002281,cuda_mixed_edge,True,mg
0.016226,cuda,30,case30_ieee,mixed,case30_ieee,0.018461,1.096345236817e-13,cuda_mixed_edge,5,edge_based,0.341154734562,end2end,"0,1",True,24,cuda_edge,CUDA mixed edge,5,2,0.002235,cuda_mixed_edge,True,mg
0.016222,cuda,30,case30_ieee,mixed,case30_ieee,0.018525,1.87402748267e-13,cuda_mixed_edge,5,edge_based,0.341154734562,end2end,"0,1",True,24,cuda_edge,CUDA mixed edge,5,3,0.002303,cuda_mixed_edge,True,mg
0.017104,cuda,30,case30_ieee,mixed,case30_ieee,0.019922,1.472890857386e-13,cuda_mixed_edge,5,edge_based,0.341154734562,end2end,"0,1",True,24,cuda_edge,CUDA mixed edge,5,4,0.002818,cuda_mixed_edge,True,mg
0.017437,cuda,30,case30_ieee,mixed,case30_ieee,0.019963,1.330057912831e-13,cuda_mixed_edge,5,edge_based,0.341154734562,end2end,"0,1",True,24,cuda_edge,CUDA mixed edge,5,5,0.002526,cuda_mixed_edge,True,mg
0.01687,cuda,30,case30_ieee,mixed,case30_ieee,0.019431,1.554589790231e-13,cuda_mixed_edge,5,edge_based,0.341154734562,end2end,"0,1",True,24,cuda_edge,CUDA mixed edge,5,6,0.002561,cuda_mixed_edge,True,mg
0.016818,cuda,30,case30_ieee,mixed,case30_ieee,0.019344,1.755817713445e-13,cuda_mixed_edge,5,edge_based,0.341154734562,end2end,"0,1",True,24,cuda_edge,CUDA mixed edge,5,7,0.002525,cuda_mixed_edge,True,mg
0.01684,cuda,30,case30_ieee,mixed,case30_ieee,0.019402,2.221001160763e-13,cuda_mixed_edge,5,edge_based,0.341154734562,end2end,"0,1",True,24,cuda_edge,CUDA mixed edge,5,8,0.002562,cuda_mixed_edge,True,mg
0.016957,cuda,30,case30_ieee,mixed,case30_ieee,0.01946,1.638470969115e-13,cuda_mixed_edge,5,edge_based,0.341154734562,end2end,"0,1",True,24,cuda_edge,CUDA mixed edge,5,9,0.002502,cuda_mixed_edge,True,mg
0.017603,cuda,118,case118_ieee,mixed,case118_ieee,0.020481,7.387056843668e-11,cuda_mixed_edge,5,edge_based,1.002563617499,end2end,"0,1",True,64,cuda_edge,CUDA mixed edge,53,0,0.002878,cuda_mixed_edge,True,mg
