case,backend,repeat,status,initialize_ms,solve_ms,total_ms,iterations,final_mismatch,converged,n_bus,ybus_nnz,n_pv,n_pq,error
case74ds,cudss,5,ok,18.54642800753936,0.568175979424268,19.11460398696363,4,4.035077827424516e-11,True,74,220,0,73,
case74ds,custom,5,ok,0.7454269798472524,0.5417559877969325,1.2871829676441848,4,4.03487243616496e-11,True,74,220,0,73,
case74ds,cudss,6,ok,18.582636956125498,0.5755890160799026,19.1582259722054,4,4.035077827424516e-11,True,74,220,0,73,
case74ds,custom,6,ok,0.7935580215416849,0.5514829535968602,1.345040975138545,4,3.991099117861552e-11,True,74,220,0,73,
case74ds,cudss,7,ok,18.59879697440192,0.5852070171386003,19.18400399154052,4,4.077577164807167e-11,True,74,220,0,73,
case74ds,custom,7,ok,0.79386803554371,0.5408439901657403,1.3347120257094502,4,4.034389489149248e-11,True,74,220,0,73,
case74ds,cudss,8,ok,18.593918008264154,0.5764510133303702,19.170369021594524,4,4.0356440411670746e-11,True,74,220,0,73,
case74ds,custom,8,ok,0.7307900232262909,0.5296629969961941,1.260453020222485,4,3.9483472047407986e-11,True,74,220,0,73,
case74ds,cudss,9,ok,18.543313024565578,0.5694669671356678,19.112779991701245,4,3.9472813906371584e-11,True,74,220,0,73,
case74ds,custom,9,ok,0.7390259997919202,0.5316459573805332,1.2706719571724534,4,4.035158318593801e-11,True,74,220,0,73,
case74ds,cudss,10,ok,18.539055017754436,0.577291997615248,19.116347015369684,4,4.0360631503588706e-11,True,74,220,0,73,
case74ds,custom,10,ok,0.7452270365320146,0.5319369956851006,1.2771640322171152,4,4.034575451505873e-11,True,74,220,0,73,
case8387pegase,cudss,1,ok,81.52459200937301,4.480350005906075,86.00494201527908,4,1.676636607328419e-11,True,8387,34377,1864,6522,
case8387pegase,custom,1,ok,23.386713000945747,3.57218598946929,26.958898990415037,4,1.1149574319357924e-11,True,8387,34377,1864,6522,
case8387pegase,cudss,2,ok,80.84447798319161,4.447015991900116,85.29149397509173,4,9.885976585966016e-12,True,8387,34377,1864,6522,
case8387pegase,custom,2,ok,22.76104997145012,3.680068999528885,26.441118970979005,4,1.6150636383827077e-11,True,8387,34377,1864,6522,
case8387pegase,cudss,3,ok,80.62501600943506,4.4208079925738275,85.04582400200889,4,1.1521450460350025e-11,True,8387,34377,1864,6522,
case8387pegase,custom,3,ok,23.144359001889825,3.6233620485290885,26.767721050418913,4,1.0429657137933646e-11,True,8387,34377,1864,6522,
case8387pegase,cudss,4,ok,80.68548003211617,4.445643979124725,85.1311240112409,4,1.2189360631964519e-11,True,8387,34377,1864,6522,
case8387pegase,custom,4,ok,23.200594005174935,3.7007969804108143,26.90139098558575,4,1.3160583733906606e-11,True,8387,34377,1864,6522,
case8387pegase,cudss,5,ok,81.4663139753975,4.487092024646699,85.9534060000442,4,1.5586643087317498e-11,True,8387,34377,1864,6522,
case8387pegase,custom,5,ok,23.13451998634264,3.540246980264783,26.67476696660742,4,1.4286238858574052e-11,True,8387,34377,1864,6522,
case8387pegase,cudss,6,ok,80.69828402949497,4.399257013574243,85.09754104306921,4,1.0766498803604918e-11,True,8387,34377,1864,6522,
case8387pegase,custom,6,ok,22.9858509846963,3.5347570083104074,26.520607993006706,4,1.2399414828223598e-11,True,8387,34377,1864,6522,
case8387pegase,cudss,7,ok,81.69495197944343,4.459050018340349,86.15400199778378,4,1.0721645793410062e-11,True,8387,34377,1864,6522,
case8387pegase,custom,7,ok,22.880784992594272,3.679887973703444,26.560672966297716,4,1.596589527252945e-11,True,8387,34377,1864,6522,
case8387pegase,cudss,8,ok,80.63647797098383,4.41955600399524,85.05603397497907,4,1.1490253193358058e-11,True,8387,34377,1864,6522,
case8387pegase,custom,8,ok,22.49499096069485,3.316376998554915,25.811367959249765,4,1.174060848541103e-11,True,8387,34377,1864,6522,
case8387pegase,cudss,9,ok,80.48233995214105,4.43163700401783,84.91397695615888,4,1.156541529212518e-11,True,8387,34377,1864,6522,
case8387pegase,custom,9,ok,22.77891297126189,3.4795430256053805,26.25845599686727,4,1.2107870261957032e-11,True,8387,34377,1864,6522,
case8387pegase,cudss,10,ok,81.08196302782744,4.496428999118507,85.57839202694595,4,1.2429279827586015e-11,True,8387,34377,1864,6522,
case8387pegase,custom,10,ok,23.041034990455955,3.6757810157723725,26.716816006228328,4,1.3274825683140534e-11,True,8387,34377,1864,6522,
case85,cudss,1,ok,18.85233202483505,0.7570789894089103,19.60941101424396,5,4.1003887189937133e-13,True,85,253,0,84,
case85,custom,1,ok,0.7830079994164407,0.6595570011995733,1.442565000616014,5,2.8152653819280005e-13,True,85,253,0,84,
case85,cudss,2,ok,18.860518001019955,0.7651140331290662,19.62563203414902,5,2.2641469550863263e-13,True,85,253,0,84,
case85,custom,2,ok,0.7898309850133955,0.6462020101025701,1.4360329951159656,5,3.091109862573387e-13,True,85,253,0,84,
case85,cudss,3,ok,18.86799099156633,0.7573699695058167,19.625360961072147,5,3.109175573066812e-13,True,85,253,0,84,
case85,custom,3,ok,0.7859239703975618,0.6493970286101103,1.435320999007672,5,6.095724888974291e-13,True,85,253,0,84,
case85,cudss,4,ok,18.908197002019733,0.7643429562449455,19.67253995826468,5,2.2641469550863278e-13,True,85,253,0,84,
case85,custom,4,ok,0.76341099338606,0.6450900109484792,1.4085010043345392,5,2.2641469550863266e-13,True,85,253,0,84,
case85,cudss,5,ok,18.882188014686108,0.7589430315420032,19.64113104622811,5,2.4358987049666325e-13,True,85,253,0,84,
case85,custom,5,ok,0.7747120107524097,0.6538259913213551,1.4285380020737648,5,4.1122536779048635e-13,True,85,253,0,84,
case85,cudss,6,ok,18.865506979636848,0.7662970456294715,19.63180402526632,5,4.0880351352772283e-13,True,85,253,0,84,
case85,custom,6,ok,0.7799430168233812,0.6461609737016261,1.4261039905250072,5,4.5274831339927725e-13,True,85,253,0,84,
case85,cudss,7,ok,18.89582397416234,0.7589930319227278,19.654817006085068,5,3.374879892330331e-13,True,85,253,0,84,
case85,custom,7,ok,0.8001300157047808,0.6543659837916493,1.4544959994964302,5,3.042457167947726e-13,True,85,253,0,84,
case85,cudss,8,ok,18.915389955509454,0.7619290263392031,19.677318981848657,5,2.2633361789064396e-13,True,85,253,0,84,
case85,custom,8,ok,0.781986047513783,0.6488569779321551,1.430843025445938,5,2.6099608585461453e-13,True,85,253,0,84,
case85,cudss,9,ok,18.842073041014373,0.7671279599890113,19.609201001003385,5,2.249919928220219e-13,True,85,253,0,84,
case85,custom,9,ok,0.7714560488238931,0.6519619491882622,1.4234179980121553,5,4.5282939101726567e-13,True,85,253,0,84,
case85,cudss,10,ok,18.90881801955402,0.7626599981449544,19.671478017698973,5,2.264146955086327e-13,True,85,253,0,84,
case85,custom,10,ok,0.7814550190232694,0.6478549912571907,1.4293100102804601,5,3.372831869728578e-13,True,85,253,0,84,
case89pegase,cudss,1,ok,19.368219014722854,1.4919270179234445,20.8601460326463,6,5.840145256286178e-09,True,89,501,11,77,
case89pegase,custom,1,ok,0.9868299821391702,1.2375600053928792,2.2243899875320494,6,5.8401252722717345e-09,True,89,501,11,77,
case89pegase,cudss,2,ok,19.492733001243323,1.4830700238235295,20.975803025066853,6,5.8401430358401285e-09,True,89,501,11,77,
case89pegase,custom,2,ok,0.994594010990113,1.2354659847915173,2.2300599957816303,6,5.840126160450154e-09,True,89,501,11,77,
case89pegase,cudss,3,ok,19.423933990765363,1.5078469878062606,20.931780978571624,6,5.84013770676961e-09,True,89,501,11,77,
case89pegase,custom,3,ok,0.9921499877236784,1.2252969900146127,2.217446977738291,6,5.840113947996883e-09,True,89,501,11,77,
case89pegase,cudss,4,ok,19.499614951200783,1.5057730488479137,21.005388000048697,6,5.840129047030018e-09,True,89,501,11,77,
case89pegase,custom,4,ok,1.139346044510603,1.223602972459048,2.362949016969651,6,5.8401283808962035e-09,True,89,501,11,77,
case89pegase,cudss,5,ok,19.464119046460837,1.500673999544233,20.96479304600507,6,5.8401428137955236e-09,True,89,501,11,77,
case89pegase,custom,5,ok,1.063163042999804,1.239152974449098,2.302316017448902,6,5.840142369706314e-09,True,89,501,11,77,
case89pegase,cudss,6,ok,19.41875397460535,1.4917270164005458,20.910480991005898,6,5.840126826583969e-09,True,89,501,11,77,
case89pegase,custom,6,ok,1.0268649784848094,1.2346450239419937,2.261510002426803,6,5.840142147661709e-09,True,89,501,11,77,
case89pegase,cudss,7,ok,19.36557504814118,1.4822289813309908,20.847804029472172,6,5.840139705171055e-09,True,89,501,11,77,
case89pegase,custom,7,ok,0.9621340432204306,1.2323400005698204,2.194474043790251,6,5.840135042234351e-09,True,89,501,11,77,
case89pegase,cudss,8,ok,19.418903975747526,1.4993810327723622,20.918285008519888,6,5.840146366509202e-09,True,89,501,11,77,
case89pegase,custom,8,ok,0.9638569899834692,1.2314789928495884,2.1953359828330576,6,5.840132155654487e-09,True,89,501,11,77,
case89pegase,cudss,9,ok,19.457486050669104,1.4957039966247976,20.9531900472939,6,5.84012416204871e-09,True,89,501,11,77,
case89pegase,custom,9,ok,0.9737660293467343,1.237839984241873,2.2116060135886073,6,5.840126604539364e-09,True,89,501,11,77,
case89pegase,cudss,10,ok,19.455022003967315,1.5060630394145846,20.9610850433819,6,5.840147032643017e-09,True,89,501,11,77,
case89pegase,custom,10,ok,0.979837030172348,1.228793989866972,2.20863102003932,6,5.8401339320113266e-09,True,89,501,11,77,
case9,cudss,1,ok,18.103918991982937,0.5363849923014641,18.6403039842844,5,1.7691819164338646e-14,True,9,27,2,6,
case9,custom,1,ok,0.7046910468488932,0.5394920008257031,1.2441830476745963,5,1.769181916433865e-14,True,9,27,2,6,
case9,cudss,2,ok,18.079203029628843,0.5432280013337731,18.622431030962616,5,1.7691819164338646e-14,True,9,27,2,6,
case9,custom,2,ok,0.7523400126956403,0.5004180129617453,1.2527580256573856,5,1.769181916433865e-14,True,9,27,2,6,
case9,cudss,3,ok,18.169452028814703,0.543589994776994,18.713042023591697,5,1.7691819164338646e-14,True,9,27,2,6,
case9,custom,3,ok,0.67952397512272,0.49961701733991504,1.179140992462635,5,1.769181916433865e-14,True,9,27,2,6,
case9,cudss,4,ok,18.17143603693694,0.5459029925987124,18.71733902953565,5,1.7691819164338646e-14,True,9,27,2,6,
case9,custom,4,ok,0.6587550160475075,0.5087839672341943,1.1675389832817018,5,1.769181916433865e-14,True,9,27,2,6,
case9,cudss,5,ok,18.199098005425185,0.540152017492801,18.739250022917986,5,1.7691819164338646e-14,True,9,27,2,6,
case9,custom,5,ok,0.9448410128243268,0.5903969868086278,1.5352379996329546,5,1.769181916433865e-14,True,9,27,2,6,
case9,cudss,6,ok,18.192684976384044,0.5450519965961576,18.7377369729802,5,1.7691819164338646e-14,True,9,27,2,6,
case9,custom,6,ok,0.8163499878719449,0.5076620145700872,1.324012002442032,5,1.769181916433865e-14,True,9,27,2,6,
case9,cudss,7,ok,18.187827023211867,0.5618529976345599,18.749680020846426,5,1.7691819164338646e-14,True,9,27,2,6,
case9,custom,7,ok,0.720851996447891,0.5064689903520048,1.2273209867998958,5,1.769181916433865e-14,True,9,27,2,6,
case9,cudss,8,ok,18.25273799477145,0.5533479852601886,18.80608598003164,5,1.7691819164338646e-14,True,9,27,2,6,
case9,custom,8,ok,0.8045180002227426,0.5211270181462169,1.3256450183689594,5,1.769181916433865e-14,True,9,27,2,6,
case9,cudss,9,ok,18.19672400597483,0.5582860321737826,18.755010038148612,5,1.7691819164338646e-14,True,9,27,2,6,
case9,custom,9,ok,0.7281149737536907,0.5030030151829123,1.231117988936603,5,1.769181916433865e-14,True,9,27,2,6,
case9,cudss,10,ok,18.28306500101462,0.5407339776866138,18.823798978701234,5,1.7691819164338646e-14,True,9,27,2,6,
case9,custom,10,ok,0.6747349980287254,0.4842880298383534,1.1590230278670788,5,1.769181916433865e-14,True,9,27,2,6,
case9241pegase,cudss,1,ok,87.75259897811338,8.690671995282173,96.44327097339556,7,2.1292725102328967e-09,True,9241,37655,1444,7796,
case9241pegase,custom,1,ok,23.445011989679188,7.471427030395716,30.916439020074904,7,2.12932092498106e-09,True,9241,37655,1444,7796,
case9241pegase,cudss,2,ok,87.33579801628366,8.689279027748853,96.02507704403251,7,2.129251415247611e-09,True,9241,37655,1444,7796,
case9241pegase,custom,2,ok,25.572690996341407,7.326114049647003,32.89880504598841,7,2.129267625535202e-09,True,9241,37655,1444,7796,
case9241pegase,cudss,3,ok,87.61054195929319,8.6964430520311,96.30698501132429,7,2.1291932311040515e-09,True,9241,37655,1444,7796,
case9241pegase,custom,3,ok,24.690086022019386,7.931778964120895,32.62186498614028,7,2.1293047146936157e-09,True,9241,37655,1444,7796,
case9241pegase,cudss,4,ok,89.03723699040711,8.68202600395307,97.71926299436018,7,2.129303158499151e-09,True,9241,37655,1444,7796,
case9241pegase,custom,4,ok,25.743040023371577,7.124916999600828,32.867957022972405,7,2.1292498590532406e-09,True,9241,37655,1444,7796,
case9241pegase,cudss,5,ok,88.7112359632738,8.689500042237341,97.40073600551113,7,2.1293031584991255e-09,True,9241,37655,1444,7796,
case9241pegase,custom,5,ok,26.112292020116,7.4913440039381385,33.60363602405414,7,2.1292967176070103e-09,True,9241,37655,1444,7796,
case9241pegase,cudss,6,ok,88.18364603212103,8.696803997736424,96.88045002985746,7,2.1292756226217984e-09,True,9241,37655,1444,7796,
case9241pegase,custom,6,ok,26.68533701216802,7.553850999101996,34.239188011270016,7,2.129354901750717e-09,True,9241,37655,1444,7796,
case9241pegase,cudss,7,ok,88.09883799403906,8.738751988857985,96.83758998289704,7,2.129186790211864e-09,True,9241,37655,1444,7796,
case9241pegase,custom,7,ok,24.95765802450478,7.451498997397721,32.4091570219025,7,2.12924008965789e-09,True,9241,37655,1444,7796,
case9241pegase,cudss,8,ok,89.53811600804329,8.661107043735683,98.19922305177897,7,2.129199671996128e-09,True,9241,37655,1444,7796,
case9241pegase,custom,8,ok,24.728187010623515,7.622750999871641,32.350938010495156,7,2.1292514152476695e-09,True,9241,37655,1444,7796,
case9241pegase,cudss,9,ok,88.40954001061618,8.720799000002444,97.13033901061863,7,2.129262740837483e-09,True,9241,37655,1444,7796,
case9241pegase,custom,9,ok,27.904111018870026,8.088333008345217,35.99244402721524,7,2.129269181729687e-09,True,9241,37655,1444,7796,
case9241pegase,cudss,10,ok,89.22256401274353,8.730296976864338,97.95286098960787,7,2.1293031584991524e-09,True,9241,37655,1444,7796,
case9241pegase,custom,10,ok,25.53300594445318,7.19202304026112,32.7250289847143,7,2.1292756226218824e-09,True,9241,37655,1444,7796,
case94pi,cudss,1,ok,18.833447014912963,0.764683005400002,19.598130020312965,5,1.5675828690664417e-12,True,94,280,0,93,
case94pi,custom,1,ok,0.7928969571366906,0.6864769966341555,1.4793739537708461,5,1.519770420621569e-12,True,94,280,0,93,
case94pi,cudss,2,ok,18.925309006590396,0.7755439728498459,19.700852979440242,5,1.5226361838038827e-12,True,94,280,0,93,
case94pi,custom,2,ok,0.7953010499477386,0.6816579843871295,1.4769590343348682,5,1.5072561254658723e-12,True,94,280,0,93,
case94pi,cudss,3,ok,18.854174995794892,0.764944008551538,19.61911900434643,5,1.5606439751625345e-12,True,94,280,0,93,
case94pi,custom,3,ok,0.8875140338204801,0.6916659767739475,1.5791800105944276,5,1.5147397225412362e-12,True,94,280,0,93,
case94pi,cudss,4,ok,18.871819018386304,0.7681500283069909,19.639969046693295,5,1.6120993429069586e-12,True,94,280,0,93,
case94pi,custom,4,ok,0.8095080265775323,0.681987963616848,1.4914959901943803,5,1.5201624681271397e-12,True,94,280,0,93,
case94pi,cudss,5,ok,18.812027003150433,0.762930023483932,19.574957026634365,5,1.5148472753967468e-12,True,94,280,0,93,
case94pi,custom,5,ok,0.8430100278928876,0.6736229988746345,1.516633026767522,5,1.4554989158366283e-12,True,94,280,0,93,
case94pi,cudss,6,ok,18.895754008553922,0.7684899610467255,19.664243969600648,5,1.5613690895754928e-12,True,94,280,0,93,
case94pi,custom,6,ok,0.7953410386107862,0.67496596602723,1.4703070046380162,5,1.6030718419379753e-12,True,94,280,0,93,
case94pi,cudss,7,ok,18.884543038439006,0.7865039515309036,19.67104698996991,5,1.6183027140570516e-12,True,94,280,0,93,
case94pi,custom,7,ok,0.7969739963300526,0.673172005917877,1.4701460022479296,5,1.5150901366833835e-12,True,94,280,0,93,
case94pi,cudss,8,ok,18.86644895421341,0.775003049056977,19.641452003270388,5,1.4668405379225646e-12,True,94,280,0,93,
case94pi,custom,8,ok,0.7915629539638758,0.6719100056216121,1.4634729595854878,5,1.4647102974940651e-12,True,94,280,0,93,
case94pi,cudss,9,ok,19.006530987098813,0.7805029745213687,19.787033961620182,5,1.5188475477323493e-12,True,94,280,0,93,
case94pi,custom,9,ok,0.8222319884225726,0.6799140246585011,1.5021460130810738,5,1.5552559240461505e-12,True,94,280,0,93,
case94pi,cudss,10,ok,18.926120013929904,0.7730490178801119,19.699169031810015,5,1.5136260300696591e-12,True,94,280,0,93,
case94pi,custom,10,ok,0.8216199930757284,0.6842630100436509,1.5058830031193793,5,1.6098372634942848e-12,True,94,280,0,93,
case9Q,cudss,1,ok,18.19329702993855,0.5804079701192677,18.773705000057817,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,custom,1,ok,0.730940024368465,0.4810019745491445,1.2119419989176095,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,cudss,2,ok,18.106293049640954,0.5369969876483083,18.643290037289262,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,custom,2,ok,0.7858829922042787,0.4955990007147193,1.281481992918998,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,cudss,3,ok,18.22162896860391,0.5616230191662908,18.7832519877702,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,custom,3,ok,0.6558989989571273,0.4800800234079361,1.1359790223650634,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,cudss,4,ok,18.10600300086662,0.5404229741543531,18.646425975020975,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,custom,4,ok,0.6735229981131852,0.4918220220133662,1.1653450201265514,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,cudss,5,ok,18.20535899605602,0.5377879715524614,18.74314696760848,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,custom,5,ok,0.6584340007975698,0.48798497300595045,1.1464189738035202,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,cudss,6,ok,18.093590042553842,0.5355639732442796,18.62915401579812,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,custom,6,ok,0.6568119861185551,0.482684001326561,1.139495987445116,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,cudss,7,ok,18.117795989383012,0.5365359829738736,18.654331972356886,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,custom,7,ok,0.8238139562308788,0.5012000328861177,1.3250139891169965,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,cudss,8,ok,18.188317015301436,0.5479970132000744,18.73631402850151,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,custom,8,ok,0.7632009801454842,0.48320600762963295,1.2464069877751172,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,cudss,9,ok,18.128095020074397,0.5327989929355681,18.660894013009965,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,custom,9,ok,0.6879889988340437,0.4934050375595689,1.1813940363936126,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,cudss,10,ok,18.096354964654893,0.5495600053109229,18.645914969965816,5,5.417888360170764e-14,True,9,27,2,6,
case9Q,custom,10,ok,0.6823390140198171,0.5005879793316126,1.1829269933514297,5,5.417888360170764e-14,True,9,27,2,6,
case9target,cudss,1,ok,18.185010994784534,0.7610669708810747,18.94607796566561,7,2.1316282072803006e-14,True,9,27,2,6,
case9target,custom,1,ok,0.6768680177628994,0.6691649905405939,1.3460330083034933,7,1.9095836023552692e-14,True,9,27,2,6,
case9target,cudss,2,ok,18.14346300670877,0.7455479935742915,18.889011000283062,7,2.1316282072803006e-14,True,9,27,2,6,
case9target,custom,2,ok,0.6924180197529495,0.6770000327378511,1.3694180524908006,7,1.9095836023552692e-14,True,9,27,2,6,
case9target,cudss,3,ok,18.293093016836792,0.7615379872731864,19.05463100410998,7,2.1316282072803006e-14,True,9,27,2,6,
case9target,custom,3,ok,0.6864570314064622,0.6754359928891063,1.3618930242955685,7,1.9095836023552692e-14,True,9,27,2,6,
case9target,cudss,4,ok,18.22205097414553,0.7597540388815105,18.981805013027042,7,2.1316282072803006e-14,True,9,27,2,6,
case9target,custom,4,ok,0.7176150102168322,0.6768990424461663,1.3945140526629984,7,1.9095836023552692e-14,True,9,27,2,6,
case9target,cudss,5,ok,18.195730983279645,0.7449469994753599,18.940677982755005,7,2.1316282072803006e-14,True,9,27,2,6,
case9target,custom,5,ok,0.7204699795693159,0.708859006408602,1.429328985977918,7,1.9095836023552692e-14,True,9,27,2,6,
case9target,cudss,6,ok,18.100913031958044,0.7489249692298472,18.84983800118789,7,2.1316282072803006e-14,True,9,27,2,6,
case9target,custom,6,ok,0.652443035505712,0.6727009895257652,1.3251440250314772,7,1.9095836023552692e-14,True,9,27,2,6,
case9target,cudss,7,ok,18.09363003121689,0.7518900092691183,18.845520040486008,7,2.1316282072803006e-14,True,9,27,2,6,
case9target,custom,7,ok,0.6523729534819722,0.6679220241494477,1.32029497763142,7,1.9095836023552692e-14,True,9,27,2,6,
case9target,cudss,8,ok,18.174421973526478,0.7492440054193139,18.92366597894579,7,2.1316282072803006e-14,True,9,27,2,6,
case9target,custom,8,ok,0.8441629470326006,0.7302590529434383,1.574421999976039,7,1.9095836023552692e-14,True,9,27,2,6,
case9target,cudss,9,ok,18.36870500119403,0.747601967304945,19.116306968498975,7,2.1316282072803006e-14,True,9,27,2,6,
case9target,custom,9,ok,0.735869980417192,0.689391978085041,1.425261958502233,7,1.9095836023552692e-14,True,9,27,2,6,
case9target,cudss,10,ok,18.162950000260025,0.7494050078094006,18.912355008069426,7,2.1316282072803006e-14,True,9,27,2,6,
case9target,custom,10,ok,0.6706169806420803,0.6731220055371523,1.3437389861792326,7,1.9095836023552692e-14,True,9,27,2,6,
case_ACTIVSg10k,cudss,1,ok,88.60926399938762,5.305796978063881,93.9150609774515,5,4.509353460080412e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,custom,1,ok,24.901822966057807,5.806015047710389,30.707838013768196,5,4.509338707991972e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,cudss,2,ok,89.10813002148643,5.3577839862555265,94.46591400774196,5,4.509353050685672e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,custom,2,ok,26.981080998666584,5.859585013240576,32.84066601190716,5,4.509358941806596e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,cudss,3,ok,91.30583901423961,5.346202990040183,96.65204200427979,5,4.509355638893098e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,custom,3,ok,24.735551967751235,5.932811996899545,30.66836396465078,5,4.509348304482241e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,cudss,4,ok,91.41166799236089,5.340712028555572,96.75238002091646,5,4.509330513158272e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,custom,4,ok,25.267318007536232,5.442924040835351,30.710242048371583,5,4.509329257218475e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,cudss,5,ok,92.48004102846608,5.416574014816433,97.89661504328251,5,4.509349747772173e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,custom,5,ok,28.353604022413492,5.70985401282087,34.06345803523436,5,4.509333885460709e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,cudss,6,ok,90.9299649647437,5.341424024663866,96.27138898940757,5,4.5093513298399834e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,custom,6,ok,27.080137049779296,5.769996962044388,32.850134011823684,5,4.50934375256784e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,cudss,7,ok,92.01673202915117,5.368785001337528,97.3855170304887,5,4.509348026926485e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,custom,7,ok,28.519354993477464,6.178953975904733,34.6983089693822,5,4.509347326098201e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,cudss,8,ok,89.66951200272888,5.293161957524717,94.9626739602536,5,4.509328604962448e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,custom,8,ok,26.189988013356924,5.572947033215314,31.762935046572238,5,4.509359663451562e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,cudss,9,ok,90.21058696089312,5.334810994099826,95.54539795499295,5,4.5093575401500274e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,custom,9,ok,27.628465031739324,5.2748279995284975,32.90329303126782,5,4.509342059477728e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,cudss,10,ok,89.96419399045408,5.292401998303831,95.25659598875791,5,4.5093485820379975e-09,True,10000,34434,1454,8545,
case_ACTIVSg10k,custom,10,ok,31.988768954761326,5.5814540246501565,37.57022297941148,5,4.509341733349714e-09,True,10000,34434,1454,8545,
case_ACTIVSg200,cudss,1,ok,20.152049022726715,0.5961679853498936,20.748217008076608,3,2.640943019827091e-13,True,200,690,37,162,
case_ACTIVSg200,custom,1,ok,1.2240440119057894,0.6069479859434068,1.8309919978491962,3,2.640943019827091e-13,True,200,690,37,162,
case_ACTIVSg200,cudss,2,ok,20.12692199787125,0.5835940246470273,20.710516022518277,3,2.640943019827091e-13,True,200,690,37,162,
case_ACTIVSg200,custom,2,ok,1.1757240281440318,0.6168459658510983,1.79256999399513,3,2.631679596465375e-13,True,200,690,37,162,
case_ACTIVSg200,cudss,3,ok,20.086565986275673,0.580288004130125,20.666853990405798,3,2.640943019827091e-13,True,200,690,37,162,
case_ACTIVSg200,custom,3,ok,1.135537982918322,0.6329870084300637,1.7685249913483858,3,2.631679596465375e-13,True,200,690,37,162,
case_ACTIVSg200,cudss,4,ok,19.994083035271615,0.5660509923473,20.560134027618915,3,2.640943019827091e-13,True,200,690,37,162,
case_ACTIVSg200,custom,4,ok,1.1370920110493898,0.622627034317702,1.759719045367092,3,2.631679596465375e-13,True,200,690,37,162,
case_ACTIVSg200,cudss,5,ok,20.076286979019642,0.571581011172384,20.647867990192026,3,2.640943019827091e-13,True,200,690,37,162,
case_ACTIVSg200,custom,5,ok,1.111924008000642,0.6298410007730126,1.7417650087736547,3,2.631679596465375e-13,True,200,690,37,162,
case_ACTIVSg200,cudss,6,ok,20.10970894480124,0.579166051466018,20.68887499626726,3,2.640943019827091e-13,True,200,690,37,162,
case_ACTIVSg200,custom,6,ok,1.1189780198037624,0.6145719671621919,1.7335499869659543,3,2.640943019827091e-13,True,200,690,37,162,
case_ACTIVSg200,cudss,7,ok,20.107876043766737,0.569106952752918,20.676982996519655,3,2.640943019827091e-13,True,200,690,37,162,
case_ACTIVSg200,custom,7,ok,1.2336830259300768,0.6229779683053493,1.8566609942354262,3,2.640943019827091e-13,True,200,690,37,162,
case_ACTIVSg200,cudss,8,ok,20.062590949237347,0.5754490266554058,20.638039975892752,3,2.640943019827091e-13,True,200,690,37,162,
case_ACTIVSg200,custom,8,ok,1.1184469913132489,0.6221670191735029,1.7406140104867518,3,2.631679596465375e-13,True,200,690,37,162,
case_ACTIVSg200,cudss,9,ok,19.962652993854135,0.5757400067523122,20.538393000606447,3,2.640943019827091e-13,True,200,690,37,162,
case_ACTIVSg200,custom,9,ok,1.122053014114499,0.6209039711393416,1.7429569852538407,3,2.631679596465375e-13,True,200,690,37,162,
case_ACTIVSg200,cudss,10,ok,20.039748982526362,0.5646880017593503,20.604436984285712,3,2.640943019827091e-13,True,200,690,37,162,
case_ACTIVSg200,custom,10,ok,1.1145399766974151,0.6248010322451591,1.7393410089425743,3,2.640943019827091e-13,True,200,690,37,162,
