CUDA.analyze.cudss32.analysis.avg_sec,CUDA.analyze.cudss32.analysis.count,CUDA.analyze.cudss32.analysis.total_sec,CUDA.analyze.cudss32.setup.avg_sec,CUDA.analyze.cudss32.setup.count,CUDA.analyze.cudss32.setup.total_sec,CUDA.solve.factorization32.avg_sec,CUDA.solve.factorization32.count,CUDA.solve.factorization32.total_sec,CUDA.solve.refactorization32.avg_sec,CUDA.solve.refactorization32.count,CUDA.solve.refactorization32.total_sec,CUDA.solve.rhsPrepare.avg_sec,CUDA.solve.rhsPrepare.count,CUDA.solve.rhsPrepare.total_sec,CUDA.solve.solve32.avg_sec,CUDA.solve.solve32.count,CUDA.solve.solve32.total_sec,NR.analyze.jacobian_builder.avg_sec,NR.analyze.jacobian_builder.count,NR.analyze.jacobian_builder.total_sec,NR.analyze.linear_solve.avg_sec,NR.analyze.linear_solve.count,NR.analyze.linear_solve.total_sec,NR.analyze.storage_prepare.avg_sec,NR.analyze.storage_prepare.count,NR.analyze.storage_prepare.total_sec,NR.analyze.total.avg_sec,NR.analyze.total.count,NR.analyze.total.total_sec,NR.iteration.jacobian.avg_sec,NR.iteration.jacobian.count,NR.iteration.jacobian.total_sec,NR.iteration.linear.avg_sec,NR.iteration.linear.count,NR.iteration.linear.total_sec,NR.iteration.linear_factorize.avg_sec,NR.iteration.linear_factorize.count,NR.iteration.linear_factorize.total_sec,NR.iteration.linear_solve.avg_sec,NR.iteration.linear_solve.count,NR.iteration.linear_solve.total_sec,NR.iteration.mismatch.avg_sec,NR.iteration.mismatch.count,NR.iteration.mismatch.total_sec,NR.iteration.total.avg_sec,NR.iteration.total.count,NR.iteration.total.total_sec,NR.iteration.voltage_update.avg_sec,NR.iteration.voltage_update.count,NR.iteration.voltage_update.total_sec,NR.solve.download.avg_sec,NR.solve.download.count,NR.solve.download.total_sec,NR.solve.total.avg_sec,NR.solve.total.count,NR.solve.total.total_sec,NR.solve.upload.avg_sec,NR.solve.upload.count,NR.solve.upload.total_sec,algorithm,analyze_sec,backend,buses,case_name,compute,cudss_reordering_alg,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
0.01351,1,0.01351,0.001795,1,0.001795,0.000903,1,0.000903,0.000772,1,0.000772,2.2e-05,2,4.4e-05,0.000182,2,0.000364,0.000273,1,0.000273,0.015307,1,0.015307,0.00032,1,0.00032,0.015902,1,0.015902,1.35e-05,2,2.7e-05,0.0010435,2,0.002087,0.0008375,2,0.001675,0.000205,2,0.00041,3.7e-05,3,0.000111,0.000757,3,0.002271,2.15e-05,2,4.3e-05,2.6e-05,1,2.6e-05,0.002421,1,0.002421,0.000122,1,0.000122,standard,0.015903,cuda,993,MemphisCase2026_Mar7,mixed,ALG_3,MemphisCase2026_Mar7,0.018326,7.620083628381e-12,cuda_edge,3,edge_based,6.383030320714e-05,operators,805,cuda_edge,187,1,0.002423,cuda_mixed_edge,True
0.01351,1,0.01351,0.001807,1,0.001807,0.000903,1,0.000903,0.000768,1,0.000768,2.15e-05,2,4.3e-05,0.0001815,2,0.000363,0.000274,1,0.000274,0.01532,1,0.01532,0.000299,1,0.000299,0.015896,1,0.015896,1.3e-05,2,2.6e-05,0.0010405,2,0.002081,0.0008355,2,0.001671,0.000204,2,0.000408,3.733333333333e-05,3,0.000112,0.0007553333333333,3,0.002266,2.15e-05,2,4.3e-05,3.1e-05,1,3.1e-05,0.002414,1,0.002414,0.000116,1,0.000116,standard,0.015897,cuda,993,MemphisCase2026_Mar7,mixed,ALG_3,MemphisCase2026_Mar7,0.018313,2.229040047598e-12,cuda_edge,3,edge_based,6.383030320545e-05,operators,805,cuda_edge,187,2,0.002415,cuda_mixed_edge,True
0.01352,1,0.01352,0.001899,1,0.001899,0.000927,1,0.000927,0.000773,1,0.000773,2.2e-05,2,4.4e-05,0.000182,2,0.000364,0.000275,1,0.000275,0.015421,1,0.015421,0.0003,1,0.0003,0.015998,1,0.015998,1.4e-05,2,2.8e-05,0.0010565,2,0.002113,0.00085,2,0.0017,0.0002055,2,0.000411,3.766666666667e-05,3,0.000113,0.0007663333333333,3,0.002299,2.1e-05,2,4.2e-05,2.7e-05,1,2.7e-05,0.00245,1,0.00245,0.00012,1,0.00012,standard,0.015999,cuda,993,MemphisCase2026_Mar7,mixed,ALG_3,MemphisCase2026_Mar7,0.01845,5.267312316681e-12,cuda_edge,3,edge_based,6.383030317136e-05,operators,805,cuda_edge,187,3,0.002451,cuda_mixed_edge,True
0.013483,1,0.013483,0.00183,1,0.00183,0.000948,1,0.000948,0.000769,1,0.000769,2.25e-05,2,4.5e-05,0.000181,2,0.000362,0.000274,1,0.000274,0.015316,1,0.015316,0.000316,1,0.000316,0.015907,1,0.015907,1.3e-05,2,2.6e-05,0.0010645,2,0.002129,0.0008585,2,0.001717,0.0002055,2,0.000411,3.633333333333e-05,3,0.000109,0.00077,3,0.00231,2.15e-05,2,4.3e-05,2.6e-05,1,2.6e-05,0.002461,1,0.002461,0.000123,1,0.000123,standard,0.015908,cuda,993,MemphisCase2026_Mar7,mixed,ALG_3,MemphisCase2026_Mar7,0.018371,4.897593543993e-12,cuda_edge,3,edge_based,6.383030317688e-05,operators,805,cuda_edge,187,4,0.002462,cuda_mixed_edge,True
0.013483,1,0.013483,0.001805,1,0.001805,0.000906,1,0.000906,0.00077,1,0.00077,2.4e-05,2,4.8e-05,0.0001815,2,0.000363,0.000277,1,0.000277,0.015292,1,0.015292,0.000304,1,0.000304,0.015874,1,0.015874,1.4e-05,2,2.8e-05,0.001046,2,0.002092,0.0008385,2,0.001677,0.000207,2,0.000414,3.633333333333e-05,3,0.000109,0.0007576666666667,3,0.002273,2.1e-05,2,4.2e-05,2.7e-05,1,2.7e-05,0.002418,1,0.002418,0.000115,1,0.000115,standard,0.015875,cuda,993,MemphisCase2026_Mar7,mixed,ALG_3,MemphisCase2026_Mar7,0.018294,4.332165277601e-12,cuda_edge,3,edge_based,6.383030321574e-05,operators,805,cuda_edge,187,5,0.002419,cuda_mixed_edge,True
0.013505,1,0.013505,0.001864,1,0.001864,0.003306,1,0.003306,0.00077,1,0.00077,2.1e-05,2,4.2e-05,0.0001815,2,0.000363,0.0003,1,0.0003,0.015372,1,0.015372,0.000293,1,0.000293,0.015966,1,0.015966,1.35e-05,2,2.7e-05,0.002243,2,0.004486,0.002038,2,0.004076,0.0002045,2,0.000409,3.566666666667e-05,3,0.000107,0.001555,3,0.004665,2.05e-05,2,4.1e-05,2.9e-05,1,2.9e-05,0.004809,1,0.004809,0.000113,1,0.000113,standard,0.015967,cuda,993,MemphisCase2026_Mar7,mixed,ALG_3,MemphisCase2026_Mar7,0.020778,2.395678805401e-12,cuda_edge,3,edge_based,6.383030320329e-05,operators,805,cuda_edge,187,6,0.004811,cuda_mixed_edge,True
0.013497,1,0.013497,0.001906,1,0.001906,0.000902,1,0.000902,0.000773,1,0.000773,2.1e-05,2,4.2e-05,0.0001805,2,0.000361,0.000317,1,0.000317,0.015406,1,0.015406,0.001688,1,0.001688,0.017413,1,0.017413,1.35e-05,2,2.7e-05,0.001041,2,0.002082,0.0008375,2,0.001675,0.0002035,2,0.000407,3.666666666667e-05,3,0.00011,0.000755,3,0.002265,2.1e-05,2,4.2e-05,2.6e-05,1,2.6e-05,0.002407,1,0.002407,0.000115,1,0.000115,standard,0.017414,cuda,993,MemphisCase2026_Mar7,mixed,ALG_3,MemphisCase2026_Mar7,0.019823,3.296398502127e-12,cuda_edge,3,edge_based,6.383030320224e-05,operators,805,cuda_edge,187,7,0.002408,cuda_mixed_edge,True
0.013472,1,0.013472,0.001839,1,0.001839,0.000939,1,0.000939,0.00077,1,0.00077,2.05e-05,2,4.1e-05,0.0001805,2,0.000361,0.000275,1,0.000275,0.015314,1,0.015314,0.000303,1,0.000303,0.015894,1,0.015894,1.2e-05,2,2.4e-05,0.0010575,2,0.002115,0.0008545,2,0.001709,0.000202,2,0.000404,3.566666666667e-05,3,0.000107,0.0007636666666667,3,0.002291,2.05e-05,2,4.1e-05,2.9e-05,1,2.9e-05,0.002441,1,0.002441,0.000119,1,0.000119,standard,0.015895,cuda,993,MemphisCase2026_Mar7,mixed,ALG_3,MemphisCase2026_Mar7,0.018338,3.295810083569e-12,cuda_edge,3,edge_based,6.383030321484e-05,operators,805,cuda_edge,187,8,0.002443,cuda_mixed_edge,True
0.013492,1,0.013492,0.001827,1,0.001827,0.000937,1,0.000937,0.000773,1,0.000773,2.2e-05,2,4.4e-05,0.0001835,2,0.000367,0.000278,1,0.000278,0.015322,1,0.015322,0.0003,1,0.0003,0.015902,1,0.015902,1.35e-05,2,2.7e-05,0.0010635,2,0.002127,0.000856,2,0.001712,0.000207,2,0.000414,3.566666666667e-05,3,0.000107,0.0007683333333333,3,0.002305,2.1e-05,2,4.2e-05,2.6e-05,1,2.6e-05,0.002448,1,0.002448,0.000114,1,0.000114,standard,0.015903,cuda,993,MemphisCase2026_Mar7,mixed,ALG_3,MemphisCase2026_Mar7,0.018353,3.547137631705e-12,cuda_edge,3,edge_based,6.383030314632e-05,operators,805,cuda_edge,187,9,0.002449,cuda_mixed_edge,True
0.018716,1,0.018716,0.002034,1,0.002034,0.001561,1,0.001561,0.001427,2,0.002854,3.066666666667e-05,3,9.2e-05,0.0002626666666667,3,0.000788,0.001384,1,0.001384,0.020754,1,0.020754,0.00042,1,0.00042,0.022559,1,0.022559,1.333333333333e-05,3,4e-05,0.001768,3,0.005304,0.001472,3,0.004416,0.0002953333333333,3,0.000886,4.3e-05,4,0.000172,0.00139625,4,0.005585,2.133333333333e-05,3,6.4e-05,3.4e-05,1,3.4e-05,0.005818,1,0.005818,0.000197,1,0.000197,standard,0.022561,cuda,2000,case_ACTIVSg2000,mixed,ALG_3,case_ACTIVSg2000,0.028381,4.619144400309e-09,cuda_edge,4,edge_based,0.02916330893563,operators,1608,cuda_edge,391,0,0.00582,cuda_mixed_edge,True
0.018587,1,0.018587,0.001848,1,0.001848,0.001565,1,0.001565,0.0014265,2,0.002853,2.833333333333e-05,3,8.5e-05,0.0002633333333333,3,0.00079,0.000616,1,0.000616,0.020438,1,0.020438,0.000362,1,0.000362,0.021418,1,0.021418,1.366666666667e-05,3,4.1e-05,0.001767,3,0.005301,0.001473,3,0.004419,0.0002933333333333,3,0.00088,4.15e-05,4,0.000166,0.0013945,4,0.005578,2.133333333333e-05,3,6.4e-05,3.8e-05,1,3.8e-05,0.005803,1,0.005803,0.000185,1,0.000185,standard,0.021419,cuda,2000,case_ACTIVSg2000,mixed,ALG_3,case_ACTIVSg2000,0.027224,3.562739556163e-09,cuda_edge,4,edge_based,0.02916330897736,operators,1608,cuda_edge,391,1,0.005804,cuda_mixed_edge,True
0.018593,1,0.018593,0.001729,1,0.001729,0.001573,1,0.001573,0.0014275,2,0.002855,2.766666666667e-05,3,8.3e-05,0.000263,3,0.000789,0.000597,1,0.000597,0.020325,1,0.020325,0.000366,1,0.000366,0.021291,1,0.021291,1.366666666667e-05,3,4.1e-05,0.001769666666667,3,0.005309,0.001476333333333,3,0.004429,0.0002926666666667,3,0.000878,4.175e-05,4,0.000167,0.00139625,4,0.005585,2.166666666667e-05,3,6.5e-05,3.4e-05,1,3.4e-05,0.005816,1,0.005816,0.000194,1,0.000194,standard,0.021292,cuda,2000,case_ACTIVSg2000,mixed,ALG_3,case_ACTIVSg2000,0.02711,4.124929176008e-09,cuda_edge,4,edge_based,0.02916330898449,operators,1608,cuda_edge,391,2,0.005817,cuda_mixed_edge,True
0.018625,1,0.018625,0.001737,1,0.001737,0.001564,1,0.001564,0.0014275,2,0.002855,2.866666666667e-05,3,8.6e-05,0.0002633333333333,3,0.00079,0.000573,1,0.000573,0.020365,1,0.020365,0.00036,1,0.00036,0.0213,1,0.0213,1.266666666667e-05,3,3.8e-05,0.001767,3,0.005301,0.001473,3,0.004419,0.000294,3,0.000882,4.275e-05,4,0.000171,0.001395,4,0.00558,2.133333333333e-05,3,6.4e-05,3.3e-05,1,3.3e-05,0.005806,1,0.005806,0.00019,1,0.00019,standard,0.021301,cuda,2000,case_ACTIVSg2000,mixed,ALG_3,case_ACTIVSg2000,0.027108,3.040392836113e-09,cuda_edge,4,edge_based,0.0291633089636,operators,1608,cuda_edge,391,3,0.005807,cuda_mixed_edge,True
0.018979,1,0.018979,0.001944,1,0.001944,0.001577,1,0.001577,0.00143,2,0.00286,2.8e-05,3,8.4e-05,0.000263,3,0.000789,0.000572,1,0.000572,0.020926,1,0.020926,0.000339,1,0.000339,0.021839,1,0.021839,1.366666666667e-05,3,4.1e-05,0.001772333333333,3,0.005317,0.001479,3,0.004437,0.0002926666666667,3,0.000878,4.2e-05,4,0.000168,0.0013995,4,0.005598,2.166666666667e-05,3,6.5e-05,3.6e-05,1,3.6e-05,0.005808,1,0.005808,0.000171,1,0.000171,standard,0.02184,cuda,2000,case_ACTIVSg2000,mixed,ALG_3,case_ACTIVSg2000,0.027649,3.705622128919e-09,cuda_edge,4,edge_based,0.02916330895865,operators,1608,cuda_edge,391,4,0.005809,cuda_mixed_edge,True
0.018591,1,0.018591,0.001792,1,0.001792,0.001559,1,0.001559,0.00143,2,0.00286,2.9e-05,3,8.7e-05,0.0002633333333333,3,0.00079,0.000571,1,0.000571,0.020385,1,0.020385,0.000374,1,0.000374,0.021332,1,0.021332,1.333333333333e-05,3,4e-05,0.001767666666667,3,0.005303,0.001473,3,0.004419,0.0002936666666667,3,0.000881,4.25e-05,4,0.00017,0.0013955,4,0.005582,2.133333333333e-05,3,6.4e-05,3.3e-05,1,3.3e-05,0.005797,1,0.005797,0.000179,1,0.000179,standard,0.021334,cuda,2000,case_ACTIVSg2000,mixed,ALG_3,case_ACTIVSg2000,0.027132,2.694068272467e-09,cuda_edge,4,edge_based,0.0291633089619,operators,1608,cuda_edge,391,5,0.005798,cuda_mixed_edge,True
0.018593,1,0.018593,0.001607,1,0.001607,0.001564,1,0.001564,0.0014295,2,0.002859,2.9e-05,3,8.7e-05,0.0002636666666667,3,0.000791,0.00057,1,0.00057,0.020203,1,0.020203,0.000337,1,0.000337,0.021112,1,0.021112,1.366666666667e-05,3,4.1e-05,0.00177,3,0.00531,0.001474333333333,3,0.004423,0.0002946666666667,3,0.000884,4.375e-05,4,0.000175,0.00139875,4,0.005595,2.2e-05,3,6.6e-05,3.4e-05,1,3.4e-05,0.005807,1,0.005807,0.000175,1,0.000175,standard,0.021113,cuda,2000,case_ACTIVSg2000,mixed,ALG_3,case_ACTIVSg2000,0.026922,2.722109399168e-09,cuda_edge,4,edge_based,0.02916330896235,operators,1608,cuda_edge,391,6,0.005809,cuda_mixed_edge,True
0.018567,1,0.018567,0.001757,1,0.001757,0.001563,1,0.001563,0.001429,2,0.002858,2.833333333333e-05,3,8.5e-05,0.000263,3,0.000789,0.000575,1,0.000575,0.020327,1,0.020327,0.000352,1,0.000352,0.021256,1,0.021256,1.266666666667e-05,3,3.8e-05,0.001767,3,0.005301,0.001473666666667,3,0.004421,0.0002926666666667,3,0.000878,4.25e-05,4,0.00017,0.00139475,4,0.005579,2.133333333333e-05,3,6.4e-05,3.3e-05,1,3.3e-05,0.005789,1,0.005789,0.000174,1,0.000174,standard,0.021257,cuda,2000,case_ACTIVSg2000,mixed,ALG_3,case_ACTIVSg2000,0.027048,2.677330375651e-09,cuda_edge,4,edge_based,0.0291633089343,operators,1608,cuda_edge,391,7,0.00579,cuda_mixed_edge,True
0.018608,1,0.018608,0.001871,1,0.001871,0.001567,1,0.001567,0.0014235,2,0.002847,2.8e-05,3,8.4e-05,0.0002626666666667,3,0.000788,0.000565,1,0.000565,0.020481,1,0.020481,0.00035,1,0.00035,0.021398,1,0.021398,1.333333333333e-05,3,4e-05,0.001764333333333,3,0.005293,0.001471666666667,3,0.004415,0.000292,3,0.000876,4.15e-05,4,0.000166,0.00139275,4,0.005571,2.233333333333e-05,3,6.7e-05,3.5e-05,1,3.5e-05,0.005792,1,0.005792,0.000184,1,0.000184,standard,0.021399,cuda,2000,case_ACTIVSg2000,mixed,ALG_3,case_ACTIVSg2000,0.027193,3.529840269604e-09,cuda_edge,4,edge_based,0.02916330897879,operators,1608,cuda_edge,391,8,0.005794,cuda_mixed_edge,True
0.018927,1,0.018927,0.001599,1,0.001599,0.001558,1,0.001558,0.001426,2,0.002852,2.833333333333e-05,3,8.5e-05,0.0002636666666667,3,0.000791,0.000569,1,0.000569,0.020529,1,0.020529,0.000345,1,0.000345,0.021445,1,0.021445,1.333333333333e-05,3,4e-05,0.001764666666667,3,0.005294,0.00147,3,0.00441,0.0002936666666667,3,0.000881,4.425e-05,4,0.000177,0.001395,4,0.00558,2.133333333333e-05,3,6.4e-05,3.4e-05,1,3.4e-05,0.005787,1,0.005787,0.00017,1,0.00017,standard,0.021446,cuda,2000,case_ACTIVSg2000,mixed,ALG_3,case_ACTIVSg2000,0.027235,4.10979287118e-09,cuda_edge,4,edge_based,0.02916330896436,operators,1608,cuda_edge,391,9,0.005788,cuda_mixed_edge,True
0.038596,1,0.038596,0.001743,1,0.001743,0.003871,1,0.003871,0.003715,3,0.011145,6.175e-05,4,0.000247,0.0004875,4,0.00195,0.004729,1,0.004729,0.040344,1,0.040344,0.000753,1,0.000753,0.045829,1,0.045829,1.725e-05,4,6.9e-05,0.00430725,4,0.017229,0.00375425,4,0.015017,0.00055225,4,0.002209,7.46e-05,5,0.000373,0.0035528,5,0.017764,2.15e-05,4,8.6e-05,6.4e-05,1,6.4e-05,0.018304,1,0.018304,0.000472,1,0.000472,standard,0.04583,cuda,5658,Base_Florida_42GW,mixed,ALG_3,Base_Florida_42GW,0.064137,1.877704658426e-10,cuda_edge,5,edge_based,0.05033550758103,operators,5553,cuda_edge,104,0,0.018306,cuda_mixed_edge,True
0.037929,1,0.037929,0.001586,1,0.001586,0.003867,1,0.003867,0.003707,3,0.011121,6e-05,4,0.00024,0.00048625,4,0.001945,0.001749,1,0.001749,0.039519,1,0.039519,0.00065,1,0.00065,0.04192,1,0.04192,1.55e-05,4,6.2e-05,0.004297,4,0.017188,0.00374725,4,0.014989,0.000549,4,0.002196,7.42e-05,5,0.000371,0.0035424,5,0.017712,2.15e-05,4,8.6e-05,6.4e-05,1,6.4e-05,0.018229,1,0.018229,0.000449,1,0.000449,standard,0.041921,cuda,5658,Base_Florida_42GW,mixed,ALG_3,Base_Florida_42GW,0.060152,1.368585939021e-10,cuda_edge,5,edge_based,0.05033550758075,operators,5553,cuda_edge,104,1,0.018231,cuda_mixed_edge,True
0.038349,1,0.038349,0.001634,1,0.001634,0.003934,1,0.003934,0.003718666666667,3,0.011156,5.925e-05,4,0.000237,0.0004905,4,0.001962,0.001738,1,0.001738,0.039987,1,0.039987,0.000661,1,0.000661,0.042388,1,0.042388,1.575e-05,4,6.3e-05,0.00432575,4,0.017303,0.0037725,4,0.01509,0.0005525,4,0.00221,7.56e-05,5,0.000378,0.0035672,5,0.017836,2.175e-05,4,8.7e-05,6.3e-05,1,6.3e-05,0.01835,1,0.01835,0.000447,1,0.000447,standard,0.04239,cuda,5658,Base_Florida_42GW,mixed,ALG_3,Base_Florida_42GW,0.060742,8.118205413465e-11,cuda_edge,5,edge_based,0.05033550758116,operators,5553,cuda_edge,104,2,0.018351,cuda_mixed_edge,True
0.037885,1,0.037885,0.001734,1,0.001734,0.003875,1,0.003875,0.003720333333333,3,0.011161,5.95e-05,4,0.000238,0.00048975,4,0.001959,0.001856,1,0.001856,0.039622,1,0.039622,0.000679,1,0.000679,0.042159,1,0.042159,1.575e-05,4,6.3e-05,0.004312,4,0.017248,0.003759,4,0.015036,0.00055225,4,0.002209,7.62e-05,5,0.000381,0.0035566,5,0.017783,2.175e-05,4,8.7e-05,7e-05,1,7e-05,0.018307,1,0.018307,0.00045,1,0.00045,standard,0.04216,cuda,5658,Base_Florida_42GW,mixed,ALG_3,Base_Florida_42GW,0.060469,1.121740755838e-10,cuda_edge,5,edge_based,0.05033550758108,operators,5553,cuda_edge,104,3,0.018308,cuda_mixed_edge,True
0.037903,1,0.037903,0.001923,1,0.001923,0.003862,1,0.003862,0.00379,3,0.01137,5.95e-05,4,0.000238,0.000519,4,0.002076,0.001742,1,0.001742,0.039829,1,0.039829,0.000643,1,0.000643,0.042216,1,0.042216,1.575e-05,4,6.3e-05,0.00439025,4,0.017561,0.003808,4,0.015232,0.00058175,4,0.002327,7.5e-05,5,0.000375,0.0036182,5,0.018091,2.15e-05,4,8.6e-05,6.4e-05,1,6.4e-05,0.018613,1,0.018613,0.000454,1,0.000454,standard,0.042217,cuda,5658,Base_Florida_42GW,mixed,ALG_3,Base_Florida_42GW,0.060833,7.40179301005e-11,cuda_edge,5,edge_based,0.05033550758117,operators,5553,cuda_edge,104,4,0.018615,cuda_mixed_edge,True
0.03786,1,0.03786,0.001748,1,0.001748,0.003852,1,0.003852,0.003717,3,0.011151,5.825e-05,4,0.000233,0.0004895,4,0.001958,0.001735,1,0.001735,0.039613,1,0.039613,0.000701,1,0.000701,0.042051,1,0.042051,1.65e-05,4,6.6e-05,0.004302,4,0.017208,0.00375075,4,0.015003,0.000551,4,0.002204,7.5e-05,5,0.000375,0.0035482,5,0.017741,2.125e-05,4,8.5e-05,6.8e-05,1,6.8e-05,0.018251,1,0.018251,0.000439,1,0.000439,standard,0.042052,cuda,5658,Base_Florida_42GW,mixed,ALG_3,Base_Florida_42GW,0.060305,7.701426302242e-11,cuda_edge,5,edge_based,0.05033550758116,operators,5553,cuda_edge,104,5,0.018252,cuda_mixed_edge,True
0.037918,1,0.037918,0.001705,1,0.001705,0.003869,1,0.003869,0.003715666666667,3,0.011147,6.075e-05,4,0.000243,0.00048925,4,0.001957,0.001747,1,0.001747,0.039626,1,0.039626,0.000661,1,0.000661,0.042037,1,0.042037,1.65e-05,4,6.6e-05,0.00430775,4,0.017231,0.003754,4,0.015016,0.000553,4,0.002212,7.64e-05,5,0.000382,0.0035544,5,0.017772,2.175e-05,4,8.7e-05,6.5e-05,1,6.5e-05,0.018286,1,0.018286,0.000446,1,0.000446,standard,0.042038,cuda,5658,Base_Florida_42GW,mixed,ALG_3,Base_Florida_42GW,0.060326,1.065633502105e-10,cuda_edge,5,edge_based,0.0503355075813,operators,5553,cuda_edge,104,6,0.018287,cuda_mixed_edge,True
0.038494,1,0.038494,0.001592,1,0.001592,0.003878,1,0.003878,0.003718333333333,3,0.011155,5.95e-05,4,0.000238,0.00049375,4,0.001975,0.001736,1,0.001736,0.040089,1,0.040089,0.00067,1,0.00067,0.042496,1,0.042496,1.55e-05,4,6.2e-05,0.004315,4,0.01726,0.00375825,4,0.015033,0.00055575,4,0.002223,7.62e-05,5,0.000381,0.003559,5,0.017795,2.125e-05,4,8.5e-05,6.4e-05,1,6.4e-05,0.018343,1,0.018343,0.00048,1,0.00048,standard,0.042497,cuda,5658,Base_Florida_42GW,mixed,ALG_3,Base_Florida_42GW,0.060843,8.056414177039e-11,cuda_edge,5,edge_based,0.05033550758128,operators,5553,cuda_edge,104,7,0.018345,cuda_mixed_edge,True
0.037913,1,0.037913,0.001588,1,0.001588,0.00389,1,0.00389,0.003719333333333,3,0.011158,5.85e-05,4,0.000234,0.00049175,4,0.001967,0.001729,1,0.001729,0.039505,1,0.039505,0.000637,1,0.000637,0.041873,1,0.041873,1.6e-05,4,6.4e-05,0.0043165,4,0.017266,0.0037625,4,0.01505,0.0005535,4,0.002214,7.44e-05,5,0.000372,0.0035588,5,0.017794,2.125e-05,4,8.5e-05,6.3e-05,1,6.3e-05,0.01831,1,0.01831,0.000451,1,0.000451,standard,0.041874,cuda,5658,Base_Florida_42GW,mixed,ALG_3,Base_Florida_42GW,0.060187,1.563634430268e-10,cuda_edge,5,edge_based,0.05033550758114,operators,5553,cuda_edge,104,8,0.018312,cuda_mixed_edge,True
0.038227,1,0.038227,0.001589,1,0.001589,0.003876,1,0.003876,0.003716,3,0.011148,5.825e-05,4,0.000233,0.000489,4,0.001956,0.001742,1,0.001742,0.03982,1,0.03982,0.000646,1,0.000646,0.04221,1,0.04221,1.6e-05,4,6.4e-05,0.00430725,4,0.017229,0.003756,4,0.015024,0.00055025,4,0.002201,7.3e-05,5,0.000365,0.0035502,5,0.017751,2.175e-05,4,8.7e-05,6.6e-05,1,6.6e-05,0.018288,1,0.018288,0.000467,1,0.000467,standard,0.042211,cuda,5658,Base_Florida_42GW,mixed,ALG_3,Base_Florida_42GW,0.060501,1.006355285073e-10,cuda_edge,5,edge_based,0.05033550758147,operators,5553,cuda_edge,104,9,0.018289,cuda_mixed_edge,True
0.042657,1,0.042657,0.00214,1,0.00214,0.004343,1,0.004343,0.0041985,2,0.008397,7.166666666667e-05,3,0.000215,0.0005873333333333,3,0.001762,0.004132,1,0.004132,0.044802,1,0.044802,0.000766,1,0.000766,0.049702,1,0.049702,1.733333333333e-05,3,5.2e-05,0.00491,3,0.01473,0.004247,3,0.012741,0.0006626666666667,3,0.001988,8.7e-05,4,0.000348,0.0038,4,0.0152,2.166666666667e-05,3,6.5e-05,7.3e-05,1,7.3e-05,0.015854,1,0.015854,0.000577,1,0.000577,standard,0.049704,cuda,6717,Texas7k_20220923,mixed,ALG_3,Texas7k_20220923,0.06556,1.02354780913e-10,cuda_edge,4,edge_based,0.01575196529967,operators,6127,cuda_edge,589,0,0.015856,cuda_mixed_edge,True
0.064161,1,0.064161,0.001574,1,0.001574,0.015173,1,0.015173,0.0041995,2,0.008399,7.1e-05,3,0.000213,0.0005866666666667,3,0.00176,0.001879,1,0.001879,0.065737,1,0.065737,0.001848,1,0.001848,0.069466,1,0.069466,1.633333333333e-05,3,4.9e-05,0.008519333333333,3,0.025558,0.007857666666667,3,0.023573,0.0006613333333333,3,0.001984,8.425e-05,4,0.000337,0.0065035,4,0.026014,2.133333333333e-05,3,6.4e-05,7.8e-05,1,7.8e-05,0.026603,1,0.026603,0.000508,1,0.000508,standard,0.069467,cuda,6717,Texas7k_20220923,mixed,ALG_3,Texas7k_20220923,0.096073,6.045453562992e-11,cuda_edge,4,edge_based,0.01575196529942,operators,6127,cuda_edge,589,1,0.026605,cuda_mixed_edge,True
0.048993,1,0.048993,0.005037,1,0.005037,0.004669,1,0.004669,0.0042015,2,0.008403,6.833333333333e-05,3,0.000205,0.0006096666666667,3,0.001829,0.001942,1,0.001942,0.054035,1,0.054035,1.024294,1,1.024294,1.080274,1,1.080274,1.7e-05,3,5.1e-05,0.005039333333333,3,0.015118,0.004357666666667,3,0.013073,0.0006813333333333,3,0.002044,8.625e-05,4,0.000345,0.00389725,4,0.015589,2.3e-05,3,6.9e-05,7.4e-05,1,7.4e-05,0.016176,1,0.016176,0.00051,1,0.00051,standard,1.080276,cuda,6717,Texas7k_20220923,mixed,ALG_3,Texas7k_20220923,1.096454,8.492491123177e-11,cuda_edge,4,edge_based,0.01575196529976,operators,6127,cuda_edge,589,2,0.016177,cuda_mixed_edge,True
0.045321,1,0.045321,0.001832,1,0.001832,0.004338,1,0.004338,0.0047475,2,0.009495,6.733333333333e-05,3,0.000202,0.0006053333333333,3,0.001816,0.0021,1,0.0021,0.047157,1,0.047157,0.000705,1,0.000705,0.049963,1,0.049963,1.666666666667e-05,3,5e-05,0.005287666666667,3,0.015863,0.004611,3,0.013833,0.000676,3,0.002028,8.425e-05,4,0.000337,0.0040805,4,0.016322,2.2e-05,3,6.6e-05,7.7e-05,1,7.7e-05,0.016936,1,0.016936,0.000535,1,0.000535,standard,0.049965,cuda,6717,Texas7k_20220923,mixed,ALG_3,Texas7k_20220923,0.066903,6.863322374204e-11,cuda_edge,4,edge_based,0.01575196529906,operators,6127,cuda_edge,589,3,0.016938,cuda_mixed_edge,True
