snapshot,solver,success,iterations,estimated_error,setup_sec,solve_sec,rhs_inf,residual_inf,relative_residual_inf,x_inf,direct_residual_inf,x_delta_direct_inf
/workspace/exp/20260413/iterative/pf_dumps/case5_pjm/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,3,9.21571846612678769e-19,1.37000000000000001e-06,2.04999999999999985e-06,3.00000000000000000e+00,1.77635683940025046e-15,5.92118946466750122e-16,4.17041956312303383e-02,2.52769706721167609e-07,1.63713469517046128e-09
/workspace/exp/20260413/iterative/pf_dumps/case60_c/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,30,1.63691470605698964e-09,4.69999999999999972e-05,1.03569999999999999e-04,2.25499992370605469e+01,3.69124313337465537e-08,1.63691497040414918e-09,7.15837433879873530e-01,2.04391561824390777e-05,1.71676579607815682e-06
/workspace/exp/20260413/iterative/pf_dumps/case6468_rte/cuda_mixed_edge/iter_000,bicgstab_ilu0,false,1000,1.41064059064793756e+00,6.06527599999999965e-03,8.72017620000000049e-01,5.83509643554687500e+02,8.23122388230544061e+02,1.41064059064415392e+00,1.31324842099805430e+01,3.57240149710378319e-02,1.79839335231733912e+01
/workspace/exp/20260413/iterative/pf_dumps/case6470_rte/cuda_mixed_edge/iter_000,bicgstab_ilu0,false,1000,3.99319480069416155e+00,6.02539599999999970e-03,8.64482195000000009e-01,5.83509643554687500e+02,2.33006767479443988e+03,3.99319480068894883e+00,1.77596810996072243e+01,1.95835539036681605e-01,7.83623747199556533e+01
/workspace/exp/20260413/iterative/pf_dumps/case6495_rte/cuda_mixed_edge/iter_000,bicgstab_ilu0,false,1000,4.17800687624290479e+00,5.89748500000000005e-03,8.61686186999999992e-01,5.83509643554687500e+02,2.43790730312800588e+03,4.17800687624714673e+00,1.16774307301366527e+01,3.92900695370530850e-01,1.30049508834907556e+02
/workspace/exp/20260413/iterative/pf_dumps/case6515_rte/cuda_mixed_edge/iter_000,bicgstab_ilu0,false,1000,6.27990203053969687e+00,5.89425599999999963e-03,8.63770744999999951e-01,5.83509643554687500e+02,3.66438339539827894e+03,6.27990203053918616e+00,9.13863518824322796e+01,5.89725303567323778e-01,1.54301861413174862e+02
/workspace/exp/20260413/iterative/pf_dumps/case7336_epigrids/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,254,5.56012740576440322e-09,6.31925500000000018e-03,2.57417237000000021e-01,2.63430004119873047e+01,1.46470481965366162e-07,5.56012905419517843e-09,2.82064069761991787e+00,1.19295583626666257e-03,5.26318091369493146e-05
/workspace/exp/20260413/iterative/pf_dumps/case73_ieee_rts/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,19,4.29488370856533354e-09,4.84999999999999998e-05,8.49199999999999933e-05,4.54300022125244141e+00,1.95116687251584153e-08,4.29488614899942068e-09,1.39486797440989174e+00,1.31234296709692444e-05,1.75404728408601329e-06
/workspace/exp/20260413/iterative/pf_dumps/case78484_epigrids/cuda_mixed_edge/iter_000,bicgstab_ilu0,false,1000,1.28529360014512372e-05,1.06216214000000003e-01,1.13965362989999992e+01,3.40135002136230469e+01,4.37174469633514612e-04,1.28529691707064604e-05,1.98667266012989465e+01,1.13694757587456730e-01,5.04958201699068354e-03
/workspace/exp/20260413/iterative/pf_dumps/case793_goc/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,128,8.40058181442418456e-09,5.35450000000000032e-04,9.52898299999999955e-03,6.59876012802124023e+00,5.54333814406504644e-08,8.40057531493771441e-09,1.50928433790937766e+00,3.30206226175189244e-04,2.61269103223327193e-05
/workspace/exp/20260413/iterative/pf_dumps/case8387_pegase/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,417,8.57761562984289045e-09,9.35784400000000058e-03,4.78118790000000016e-01,2.24051782226562500e+03,1.92187245318109490e-05,8.57780480066740052e-09,5.39938268695885615e+00,4.13284562268358968e-02,2.36159228862220516e-03
/workspace/exp/20260413/iterative/pf_dumps/case89_pegase/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,23,5.86717666249821409e-09,1.81549999999999995e-04,1.97820000000000000e-04,1.34734487533569336e+01,7.90511025250406618e-08,5.86717654641651683e-09,5.47833582072265957e-01,6.39233287651475024e-05,7.86803259933410715e-07
/workspace/exp/20260413/iterative/pf_dumps/case9241_pegase/cuda_mixed_edge/iter_000,bicgstab_ilu0,false,1000,3.21470676486336829e-03,1.08812030000000007e-02,1.31497884499999995e+00,2.85812129974365234e+01,9.18802187885208177e-02,3.21470676548128460e-03,3.48608066949198125e+00,5.42604259680956602e-03,1.24766700958313548e-01
/workspace/exp/20260413/iterative/pf_dumps/case9591_goc/cuda_mixed_edge/iter_000,bicgstab_ilu0,true,151,8.99449350779283495e-09,9.05101399999999959e-03,2.11805109999999991e-01,1.45900001525878906e+01,1.31227752553364496e-07,8.99436265804891566e-09,5.51235554180382614e+00,1.02985117797516068e-02,1.34174911057272084e-04
