snapshot,solver,success,iterations,estimated_error,setup_sec,solve_sec,rhs_inf,residual_inf,relative_residual_inf,x_inf,direct_residual_inf,x_delta_direct_inf
/workspace/exp/20260413/iterative/pf_dumps/case1803_snem/cuda_mixed_edge/iter_000,bicgstab_ilut,true,4,1.66645058462325897e-04,1.66782999999999992e-03,8.50850000000000000e-04,1.93621124267578125e+02,3.82121439703366761e-02,1.97355242693089255e-04,2.33910831336578084e+00,1.11922047837254013e-03,3.77585535412759687e-03
/workspace/exp/20260413/iterative/pf_dumps/case1888_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,5,5.14471621096161828e-07,2.00112099999999980e-03,1.09639000000000004e-03,5.83509643554687500e+02,5.02348078022407663e-04,8.60907927694474738e-07,1.53550460045403341e+01,3.63194272018212416e-02,2.40232010641889815e-02
/workspace/exp/20260413/iterative/pf_dumps/case19402_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,6,2.41704995945785561e-04,8.17959899999999990e-02,2.08137580000000016e-02,3.29889984130859375e+01,1.15334290978199583e-02,3.49614406396919471e-04,1.06549529761736856e+01,1.80238522926943368e-01,4.38661298775500086e-03
/workspace/exp/20260413/iterative/pf_dumps/case1951_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,4,3.76628883404091571e-06,2.05480100000000020e-03,9.22010000000000017e-04,5.83509643554687500e+02,2.81613846383099720e-03,4.82620723571137357e-06,5.38692834440138597e+01,2.79502394394192666e-01,3.99377408888597074e-02
/workspace/exp/20260413/iterative/pf_dumps/case197_snem/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,2.71864544757617886e-08,1.67760000000000007e-04,2.79400000000000002e-05,4.87400293350219727e+00,1.65997157797193040e-07,3.40576647289615755e-08,2.00250301148570731e-01,1.98573825688219685e-06,9.65803806665666009e-07
/workspace/exp/20260413/iterative/pf_dumps/case2000_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,2,2.27923140516606990e-05,3.34941100000000005e-03,6.29960000000000047e-04,2.21187171936035156e+01,5.51475300660242418e-04,2.49325173712932523e-05,2.12903625178584122e+00,5.57446704741337840e-04,6.88938603259359184e-05
/workspace/exp/20260413/iterative/pf_dumps/case200_activ/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,6.15803966952478007e-06,2.34040000000000002e-04,3.03000000000000013e-05,2.90159988403320312e+00,2.72182625299516312e-05,9.38043273289577096e-06,3.69104198096593894e-01,1.06773208047306056e-05,1.07209239248728938e-06
/workspace/exp/20260413/iterative/pf_dumps/case20758_epigrids/cuda_mixed_edge/iter_000,bicgstab_ilut,true,8,3.00214185569029851e-04,5.19194089999999997e-02,2.68295300000000007e-02,5.35505981445312500e+01,1.43248006216138424e-02,2.67500291648502058e-04,5.20488726506187227e+00,1.34234150665742291e-01,6.40847869908878209e-03
/workspace/exp/20260413/iterative/pf_dumps/case2312_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,1.66033056114170223e-05,2.92610099999999996e-03,9.11630999999999986e-04,1.92934551239013672e+01,4.12961608362572008e-04,2.14042329748900990e-05,9.74488636039407718e-01,6.58386042244440972e-04,6.21507723957970271e-05
/workspace/exp/20260413/iterative/pf_dumps/case2383wp_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,4,2.56978861410008704e-05,2.64036099999999992e-03,1.17668999999999998e-03,5.54020023345947266e+00,2.02638521926701287e-04,3.65760285527022390e-05,1.02530454526848591e+00,2.06651538192303974e-03,1.99160805271270114e-04
/workspace/exp/20260413/iterative/pf_dumps/case240_pserc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,9.46991029324876973e-05,3.16089999999999991e-04,3.95600000000000007e-05,9.00398406982421875e+01,1.39236352341218783e-02,1.54638603601990864e-04,7.56687427958044267e+00,2.06505880232729644e-03,1.24248351193401163e-04
/workspace/exp/20260413/iterative/pf_dumps/case24464_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,19,6.18315287854778023e-04,6.82959340000000026e-02,7.61596580000000051e-02,3.20265655517578125e+01,3.35531027204436505e-02,1.04766471653723885e-03,2.63931925902701110e+01,5.14733439143156168e-01,1.01402329336943708e-01
/workspace/exp/20260413/iterative/pf_dumps/case24_ieee_rts/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,3.42299013704294417e-10,3.62600000000000018e-05,4.72999999999999961e-06,4.54300022125244141e+00,1.89383153603728260e-09,4.16868026371167536e-10,4.19090057593683230e-01,2.59912482070134843e-06,2.37418185888849109e-07
