analyze_sec,backend,buses,case_name,case_stem,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,pq,profile,pv,repeat_idx,solve_sec,source_profile,success
,python,,case_ACTIVSg2000,pglib_opf_case_ACTIVSg2000,fp64,,0.03924453444778919,1.0249396060157314e-09,pypower,3,pypower,,end2end,,pypower,,5,,pypower,True
,python,,case_ACTIVSg2000,pglib_opf_case_ACTIVSg2000,fp64,,0.039194924756884575,1.0249396060157314e-09,pypower,3,pypower,,end2end,,pypower,,6,,pypower,True
,python,,case_ACTIVSg2000,pglib_opf_case_ACTIVSg2000,fp64,,0.03902897424995899,1.0249396060157314e-09,pypower,3,pypower,,end2end,,pypower,,7,,pypower,True
,python,,case_ACTIVSg2000,pglib_opf_case_ACTIVSg2000,fp64,,0.039218295365571976,1.0249396060157314e-09,pypower,3,pypower,,end2end,,pypower,,8,,pypower,True
,python,,case_ACTIVSg2000,pglib_opf_case_ACTIVSg2000,fp64,,0.03901844471693039,1.0249396060157314e-09,pypower,3,pypower,,end2end,,pypower,,9,,pypower,True
1.6e-05,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.024648,1.024859125266e-09,cpp_naive,4,pypower_like,0.02916330894557,end2end,1608,cpp_naive,391,0,0.024632,cpp_pypowerlike,True
1.5e-05,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.024548,1.024859125266e-09,cpp_naive,4,pypower_like,0.02916330894557,end2end,1608,cpp_naive,391,1,0.024532,cpp_pypowerlike,True
1.5e-05,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.024159,1.024859125266e-09,cpp_naive,4,pypower_like,0.02916330894557,end2end,1608,cpp_naive,391,2,0.024143,cpp_pypowerlike,True
1.5e-05,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.023876,1.024859125266e-09,cpp_naive,4,pypower_like,0.02916330894557,end2end,1608,cpp_naive,391,3,0.023861,cpp_pypowerlike,True
1.5e-05,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.023762,1.024859125266e-09,cpp_naive,4,pypower_like,0.02916330894557,end2end,1608,cpp_naive,391,4,0.023747,cpp_pypowerlike,True
1.5e-05,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.023715,1.024859125266e-09,cpp_naive,4,pypower_like,0.02916330894557,end2end,1608,cpp_naive,391,5,0.023699,cpp_pypowerlike,True
1.5e-05,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.02378,1.024859125266e-09,cpp_naive,4,pypower_like,0.02916330894557,end2end,1608,cpp_naive,391,6,0.023765,cpp_pypowerlike,True
1.5e-05,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.023798,1.024859125266e-09,cpp_naive,4,pypower_like,0.02916330894557,end2end,1608,cpp_naive,391,7,0.023783,cpp_pypowerlike,True
1.5e-05,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.023729,1.024859125266e-09,cpp_naive,4,pypower_like,0.02916330894557,end2end,1608,cpp_naive,391,8,0.023714,cpp_pypowerlike,True
1.5e-05,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.023792,1.024859125266e-09,cpp_naive,4,pypower_like,0.02916330894557,end2end,1608,cpp_naive,391,9,0.023776,cpp_pypowerlike,True
0.002011,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.01046,1.025027793975e-09,cpp,4,edge_based,0.02916330894556,end2end,1608,cpp,391,0,0.008449,cpu_fp64_edge,True
0.001988,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.010468,1.025027793975e-09,cpp,4,edge_based,0.02916330894556,end2end,1608,cpp,391,1,0.008479,cpu_fp64_edge,True
0.001984,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.01048,1.025027793975e-09,cpp,4,edge_based,0.02916330894556,end2end,1608,cpp,391,2,0.008496,cpu_fp64_edge,True
0.002594,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.011059,1.025027793975e-09,cpp,4,edge_based,0.02916330894556,end2end,1608,cpp,391,3,0.008464,cpu_fp64_edge,True
0.00258,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.011076,1.025027793975e-09,cpp,4,edge_based,0.02916330894556,end2end,1608,cpp,391,4,0.008496,cpu_fp64_edge,True
0.002577,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.01111,1.025027793975e-09,cpp,4,edge_based,0.02916330894556,end2end,1608,cpp,391,5,0.008532,cpu_fp64_edge,True
0.002579,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.01099,1.025027793975e-09,cpp,4,edge_based,0.02916330894556,end2end,1608,cpp,391,6,0.00841,cpu_fp64_edge,True
0.002553,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.010931,1.025027793975e-09,cpp,4,edge_based,0.02916330894556,end2end,1608,cpp,391,7,0.008377,cpu_fp64_edge,True
0.002545,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.010873,1.025027793975e-09,cpp,4,edge_based,0.02916330894556,end2end,1608,cpp,391,8,0.008328,cpu_fp64_edge,True
0.002561,cpu,2000,case_ACTIVSg2000,,fp64,case_ACTIVSg2000,0.010845,1.025027793975e-09,cpp,4,edge_based,0.02916330894556,end2end,1608,cpp,391,9,0.008284,cpu_fp64_edge,True
0.049248,cuda,2000,case_ACTIVSg2000,,mixed,case_ACTIVSg2000,0.051485,3.248780332307e-09,cuda_edge,4,edge_based,0.02916330897566,end2end,1608,cuda_edge,391,0,0.002237,cuda_mixed_edge,True
0.01627,cuda,2000,case_ACTIVSg2000,,mixed,case_ACTIVSg2000,0.018521,3.051981315966e-09,cuda_edge,4,edge_based,0.02916330894006,end2end,1608,cuda_edge,391,1,0.002251,cuda_mixed_edge,True
0.020035,cuda,2000,case_ACTIVSg2000,,mixed,case_ACTIVSg2000,0.022247,4.431811698476e-09,cuda_edge,4,edge_based,0.02916330893074,end2end,1608,cuda_edge,391,2,0.002211,cuda_mixed_edge,True
0.016296,cuda,2000,case_ACTIVSg2000,,mixed,case_ACTIVSg2000,0.018516,2.295918319816e-09,cuda_edge,4,edge_based,0.02916330894131,end2end,1608,cuda_edge,391,3,0.002219,cuda_mixed_edge,True
0.016529,cuda,2000,case_ACTIVSg2000,,mixed,case_ACTIVSg2000,0.018727,3.708136480145e-09,cuda_edge,4,edge_based,0.02916330893364,end2end,1608,cuda_edge,391,4,0.002197,cuda_mixed_edge,True
0.016175,cuda,2000,case_ACTIVSg2000,,mixed,case_ACTIVSg2000,0.018379,2.749367999716e-09,cuda_edge,4,edge_based,0.02916330899369,end2end,1608,cuda_edge,391,5,0.002204,cuda_mixed_edge,True
0.016114,cuda,2000,case_ACTIVSg2000,,mixed,case_ACTIVSg2000,0.01835,3.591035653905e-09,cuda_edge,4,edge_based,0.02916330896569,end2end,1608,cuda_edge,391,6,0.002235,cuda_mixed_edge,True
0.016875,cuda,2000,case_ACTIVSg2000,,mixed,case_ACTIVSg2000,0.019118,4.219797809087e-09,cuda_edge,4,edge_based,0.0291633089535,end2end,1608,cuda_edge,391,7,0.002243,cuda_mixed_edge,True
0.016989,cuda,2000,case_ACTIVSg2000,,mixed,case_ACTIVSg2000,0.019222,3.752890202018e-09,cuda_edge,4,edge_based,0.0291633089518,end2end,1608,cuda_edge,391,8,0.002233,cuda_mixed_edge,True
0.059685,cuda,2000,case_ACTIVSg2000,,mixed,case_ACTIVSg2000,0.061914,3.52686587323e-09,cuda_edge,4,edge_based,0.0291633089538,end2end,1608,cuda_edge,391,9,0.002228,cuda_mixed_edge,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.1300016436725855,6.1888867518609694e-12,pypower,4,pypower,,end2end,,pypower,,0,,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.13057084381580353,6.1888867518609694e-12,pypower,4,pypower,,end2end,,pypower,,1,,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.13118703290820122,6.1888867518609694e-12,pypower,4,pypower,,end2end,,pypower,,2,,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.12927103973925114,6.1888867518609694e-12,pypower,4,pypower,,end2end,,pypower,,3,,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.13120539113879204,6.1888867518609694e-12,pypower,4,pypower,,end2end,,pypower,,4,,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.129948191344738,6.1888867518609694e-12,pypower,4,pypower,,end2end,,pypower,,5,,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.13058397360146046,6.1888867518609694e-12,pypower,4,pypower,,end2end,,pypower,,6,,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.13049090467393398,6.1888867518609694e-12,pypower,4,pypower,,end2end,,pypower,,7,,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.1290773805230856,6.1888867518609694e-12,pypower,4,pypower,,end2end,,pypower,,8,,pypower,True
,python,,Base_Florida_42GW,pglib_opf_caseBase_Florida_42GW,fp64,,0.12977099232375622,6.1888867518609694e-12,pypower,4,pypower,,end2end,,pypower,,9,,pypower,True
4.9e-05,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.092359,4.992570245074e-12,cpp_naive,5,pypower_like,0.0503355075813,end2end,5553,cpp_naive,104,0,0.092309,cpp_pypowerlike,True
4.5e-05,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.092795,4.992570245074e-12,cpp_naive,5,pypower_like,0.0503355075813,end2end,5553,cpp_naive,104,1,0.092749,cpp_pypowerlike,True
4.8e-05,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.092558,4.992570245074e-12,cpp_naive,5,pypower_like,0.0503355075813,end2end,5553,cpp_naive,104,2,0.09251,cpp_pypowerlike,True
4.5e-05,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.092753,4.992570245074e-12,cpp_naive,5,pypower_like,0.0503355075813,end2end,5553,cpp_naive,104,3,0.092707,cpp_pypowerlike,True
4.7e-05,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.092581,4.992570245074e-12,cpp_naive,5,pypower_like,0.0503355075813,end2end,5553,cpp_naive,104,4,0.092533,cpp_pypowerlike,True
4.5e-05,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.092837,4.992570245074e-12,cpp_naive,5,pypower_like,0.0503355075813,end2end,5553,cpp_naive,104,5,0.092792,cpp_pypowerlike,True
5.2e-05,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.092622,4.992570245074e-12,cpp_naive,5,pypower_like,0.0503355075813,end2end,5553,cpp_naive,104,6,0.09257,cpp_pypowerlike,True
4.6e-05,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.092886,4.992570245074e-12,cpp_naive,5,pypower_like,0.0503355075813,end2end,5553,cpp_naive,104,7,0.092839,cpp_pypowerlike,True
4.5e-05,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.093114,4.992570245074e-12,cpp_naive,5,pypower_like,0.0503355075813,end2end,5553,cpp_naive,104,8,0.093068,cpp_pypowerlike,True
4.7e-05,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.092927,4.992570245074e-12,cpp_naive,5,pypower_like,0.0503355075813,end2end,5553,cpp_naive,104,9,0.09288,cpp_pypowerlike,True
0.008339,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.038487,5.235145650317e-12,cpp,5,edge_based,0.0503355075813,end2end,5553,cpp,104,0,0.030148,cpu_fp64_edge,True
0.0081,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.037989,5.235145650317e-12,cpp,5,edge_based,0.0503355075813,end2end,5553,cpp,104,1,0.029889,cpu_fp64_edge,True
0.008024,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.037172,5.235145650317e-12,cpp,5,edge_based,0.0503355075813,end2end,5553,cpp,104,2,0.029147,cpu_fp64_edge,True
0.00799,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.037189,5.235145650317e-12,cpp,5,edge_based,0.0503355075813,end2end,5553,cpp,104,3,0.029198,cpu_fp64_edge,True
0.008012,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.037156,5.235145650317e-12,cpp,5,edge_based,0.0503355075813,end2end,5553,cpp,104,4,0.029144,cpu_fp64_edge,True
0.008037,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.037122,5.235145650317e-12,cpp,5,edge_based,0.0503355075813,end2end,5553,cpp,104,5,0.029085,cpu_fp64_edge,True
0.008143,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.037291,5.235145650317e-12,cpp,5,edge_based,0.0503355075813,end2end,5553,cpp,104,6,0.029147,cpu_fp64_edge,True
0.008137,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.037268,5.235145650317e-12,cpp,5,edge_based,0.0503355075813,end2end,5553,cpp,104,7,0.02913,cpu_fp64_edge,True
0.008126,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.037266,5.235145650317e-12,cpp,5,edge_based,0.0503355075813,end2end,5553,cpp,104,8,0.029139,cpu_fp64_edge,True
0.007985,cpu,5658,Base_Florida_42GW,,fp64,Base_Florida_42GW,0.037003,5.235145650317e-12,cpp,5,edge_based,0.0503355075813,end2end,5553,cpp,104,9,0.029018,cpu_fp64_edge,True
0.034179,cuda,5658,Base_Florida_42GW,,mixed,Base_Florida_42GW,0.037813,2.678170879511e-10,cuda_edge,5,edge_based,0.05033550758072,end2end,5553,cuda_edge,104,0,0.003634,cuda_mixed_edge,True
0.023839,cuda,5658,Base_Florida_42GW,,mixed,Base_Florida_42GW,0.027435,3.822651084562e-10,cuda_edge,5,edge_based,0.05033550758041,end2end,5553,cuda_edge,104,1,0.003595,cuda_mixed_edge,True
0.024005,cuda,5658,Base_Florida_42GW,,mixed,Base_Florida_42GW,0.027589,2.891619790835e-10,cuda_edge,5,edge_based,0.05033550758058,end2end,5553,cuda_edge,104,2,0.003583,cuda_mixed_edge,True
0.024069,cuda,5658,Base_Florida_42GW,,mixed,Base_Florida_42GW,0.027651,2.184238345748e-10,cuda_edge,5,edge_based,0.05033550758084,end2end,5553,cuda_edge,104,3,0.003582,cuda_mixed_edge,True
0.023869,cuda,5658,Base_Florida_42GW,,mixed,Base_Florida_42GW,0.027443,2.578868923964e-10,cuda_edge,5,edge_based,0.05033550758087,end2end,5553,cuda_edge,104,4,0.003574,cuda_mixed_edge,True
0.111704,cuda,5658,Base_Florida_42GW,,mixed,Base_Florida_42GW,0.115296,2.499414009094e-10,cuda_edge,5,edge_based,0.05033550758044,end2end,5553,cuda_edge,104,5,0.003591,cuda_mixed_edge,True
0.03787,cuda,5658,Base_Florida_42GW,,mixed,Base_Florida_42GW,0.041448,1.554371770185e-10,cuda_edge,5,edge_based,0.05033550758087,end2end,5553,cuda_edge,104,6,0.003577,cuda_mixed_edge,True
0.023838,cuda,5658,Base_Florida_42GW,,mixed,Base_Florida_42GW,0.02739,1.964749335448e-10,cuda_edge,5,edge_based,0.05033550758091,end2end,5553,cuda_edge,104,7,0.003552,cuda_mixed_edge,True
0.023787,cuda,5658,Base_Florida_42GW,,mixed,Base_Florida_42GW,0.027366,3.507376888923e-10,cuda_edge,5,edge_based,0.05033550758064,end2end,5553,cuda_edge,104,8,0.003578,cuda_mixed_edge,True
0.02377,cuda,5658,Base_Florida_42GW,,mixed,Base_Florida_42GW,0.027338,2.410545582587e-10,cuda_edge,5,edge_based,0.0503355075808,end2end,5553,cuda_edge,104,9,0.003567,cuda_mixed_edge,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11758978851139545,1.939473867107186e-12,pypower,3,pypower,,end2end,,pypower,,0,,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11769227124750614,1.939473867107186e-12,pypower,3,pypower,,end2end,,pypower,,1,,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.12130371853709221,1.939473867107186e-12,pypower,3,pypower,,end2end,,pypower,,2,,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11749886907637119,1.939473867107186e-12,pypower,3,pypower,,end2end,,pypower,,3,,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11742464080452919,1.939473867107186e-12,pypower,3,pypower,,end2end,,pypower,,4,,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11754114180803299,1.939473867107186e-12,pypower,3,pypower,,end2end,,pypower,,5,,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.1180262602865696,1.939473867107186e-12,pypower,3,pypower,,end2end,,pypower,,6,,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11779231205582619,1.939473867107186e-12,pypower,3,pypower,,end2end,,pypower,,7,,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11796144209802151,1.939473867107186e-12,pypower,3,pypower,,end2end,,pypower,,8,,pypower,True
,python,,Texas7k_20220923,pglib_opf_caseTexas7k_20220923,fp64,,0.11836789920926094,1.939473867107186e-12,pypower,3,pypower,,end2end,,pypower,,9,,pypower,True
0.000154,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.083963,4.108199891384e-12,cpp_naive,4,pypower_like,0.01575196529895,end2end,6127,cpp_naive,589,0,0.083808,cpp_pypowerlike,True
0.000104,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.083143,4.108199891384e-12,cpp_naive,4,pypower_like,0.01575196529895,end2end,6127,cpp_naive,589,1,0.083039,cpp_pypowerlike,True
0.000102,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.083467,4.108199891384e-12,cpp_naive,4,pypower_like,0.01575196529895,end2end,6127,cpp_naive,589,2,0.083364,cpp_pypowerlike,True
0.000109,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.084441,4.108199891384e-12,cpp_naive,4,pypower_like,0.01575196529895,end2end,6127,cpp_naive,589,3,0.084332,cpp_pypowerlike,True
0.000107,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.083098,4.108199891384e-12,cpp_naive,4,pypower_like,0.01575196529895,end2end,6127,cpp_naive,589,4,0.08299,cpp_pypowerlike,True
0.000104,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.083165,4.108199891384e-12,cpp_naive,4,pypower_like,0.01575196529895,end2end,6127,cpp_naive,589,5,0.083061,cpp_pypowerlike,True
0.000104,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.083207,4.108199891384e-12,cpp_naive,4,pypower_like,0.01575196529895,end2end,6127,cpp_naive,589,6,0.083103,cpp_pypowerlike,True
0.000106,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.083073,4.108199891384e-12,cpp_naive,4,pypower_like,0.01575196529895,end2end,6127,cpp_naive,589,7,0.082967,cpp_pypowerlike,True
0.000103,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.083246,4.108199891384e-12,cpp_naive,4,pypower_like,0.01575196529895,end2end,6127,cpp_naive,589,8,0.083143,cpp_pypowerlike,True
0.000106,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.082923,4.108199891384e-12,cpp_naive,4,pypower_like,0.01575196529895,end2end,6127,cpp_naive,589,9,0.082817,cpp_pypowerlike,True
0.008785,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.036398,3.877894193309e-12,cpp,4,edge_based,0.01575196529895,end2end,6127,cpp,589,0,0.027612,cpu_fp64_edge,True
0.008709,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.036238,3.877894193309e-12,cpp,4,edge_based,0.01575196529895,end2end,6127,cpp,589,1,0.027529,cpu_fp64_edge,True
0.008727,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.036354,3.877894193309e-12,cpp,4,edge_based,0.01575196529895,end2end,6127,cpp,589,2,0.027626,cpu_fp64_edge,True
0.008702,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.03629,3.877894193309e-12,cpp,4,edge_based,0.01575196529895,end2end,6127,cpp,589,3,0.027588,cpu_fp64_edge,True
0.008757,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.036283,3.877894193309e-12,cpp,4,edge_based,0.01575196529895,end2end,6127,cpp,589,4,0.027526,cpu_fp64_edge,True
0.008711,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.036207,3.877894193309e-12,cpp,4,edge_based,0.01575196529895,end2end,6127,cpp,589,5,0.027495,cpu_fp64_edge,True
0.008741,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.036406,3.877894193309e-12,cpp,4,edge_based,0.01575196529895,end2end,6127,cpp,589,6,0.027665,cpu_fp64_edge,True
0.008693,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.036321,3.877894193309e-12,cpp,4,edge_based,0.01575196529895,end2end,6127,cpp,589,7,0.027628,cpu_fp64_edge,True
0.008716,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.036374,3.877894193309e-12,cpp,4,edge_based,0.01575196529895,end2end,6127,cpp,589,8,0.027657,cpu_fp64_edge,True
0.0087,cpu,6717,Texas7k_20220923,,fp64,Texas7k_20220923,0.036331,3.877894193309e-12,cpp,4,edge_based,0.01575196529895,end2end,6127,cpp,589,9,0.02763,cpu_fp64_edge,True
0.11834,cuda,6717,Texas7k_20220923,,mixed,Texas7k_20220923,0.122064,1.457731229848e-10,cuda_edge,4,edge_based,0.01575196530004,end2end,6127,cuda_edge,589,0,0.003723,cuda_mixed_edge,True
0.026585,cuda,6717,Texas7k_20220923,,mixed,Texas7k_20220923,0.030228,8.900222314423e-11,cuda_edge,4,edge_based,0.0157519652991,end2end,6127,cuda_edge,589,1,0.003642,cuda_mixed_edge,True
0.025991,cuda,6717,Texas7k_20220923,,mixed,Texas7k_20220923,0.029636,6.01779786902e-11,cuda_edge,4,edge_based,0.01575196529879,end2end,6127,cuda_edge,589,2,0.003645,cuda_mixed_edge,True
0.082235,cuda,6717,Texas7k_20220923,,mixed,Texas7k_20220923,0.087557,7.678186772698e-11,cuda_edge,4,edge_based,0.01575196529895,end2end,6127,cuda_edge,589,3,0.005322,cuda_mixed_edge,True
0.080897,cuda,6717,Texas7k_20220923,,mixed,Texas7k_20220923,0.085511,5.532977544805e-11,cuda_edge,4,edge_based,0.01575196529885,end2end,6127,cuda_edge,589,4,0.004614,cuda_mixed_edge,True
0.045463,cuda,6717,Texas7k_20220923,,mixed,Texas7k_20220923,0.05012,1.713764550594e-10,cuda_edge,4,edge_based,0.01575196529883,end2end,6127,cuda_edge,589,5,0.004657,cuda_mixed_edge,True
0.118276,cuda,6717,Texas7k_20220923,,mixed,Texas7k_20220923,0.124537,2.580873145171e-11,cuda_edge,4,edge_based,0.01575196529898,end2end,6127,cuda_edge,589,6,0.006261,cuda_mixed_edge,True
0.033641,cuda,6717,Texas7k_20220923,,mixed,Texas7k_20220923,0.037788,6.930645601891e-11,cuda_edge,4,edge_based,0.01575196529917,end2end,6127,cuda_edge,589,7,0.004147,cuda_mixed_edge,True
0.026506,cuda,6717,Texas7k_20220923,,mixed,Texas7k_20220923,0.030648,7.293329997413e-11,cuda_edge,4,edge_based,0.01575196529908,end2end,6127,cuda_edge,589,8,0.004142,cuda_mixed_edge,True
0.026475,cuda,6717,Texas7k_20220923,,mixed,Texas7k_20220923,0.0307,1.201290725006e-10,cuda_edge,4,edge_based,0.01575196529952,end2end,6127,cuda_edge,589,9,0.004224,cuda_mixed_edge,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.17212665639817715,6.520117779018619e-12,pypower,4,pypower,,end2end,,pypower,,0,,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.1721193678677082,6.520117779018619e-12,pypower,4,pypower,,end2end,,pypower,,1,,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.17177324555814266,6.520117779018619e-12,pypower,4,pypower,,end2end,,pypower,,2,,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.17170709744095802,6.520117779018619e-12,pypower,4,pypower,,end2end,,pypower,,3,,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.171465165913105,6.520117779018619e-12,pypower,4,pypower,,end2end,,pypower,,4,,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.1714186854660511,6.520117779018619e-12,pypower,4,pypower,,end2end,,pypower,,5,,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.1707377675920725,6.520117779018619e-12,pypower,4,pypower,,end2end,,pypower,,6,,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.17525712214410305,6.520117779018619e-12,pypower,4,pypower,,end2end,,pypower,,7,,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.17129549570381641,6.520117779018619e-12,pypower,4,pypower,,end2end,,pypower,,8,,pypower,True
,python,,Base_Texas_66GW,pglib_opf_caseBase_Texas_66GW,fp64,,0.1717321276664734,6.520117779018619e-12,pypower,4,pypower,,end2end,,pypower,,9,,pypower,True
7.8e-05,cpu,7336,Base_Texas_66GW,,fp64,Base_Texas_66GW,0.128168,2.51798581985e-12,cpp_naive,5,pypower_like,0.2290447115587,end2end,7096,cpp_naive,239,0,0.128089,cpp_pypowerlike,True
7.5e-05,cpu,7336,Base_Texas_66GW,,fp64,Base_Texas_66GW,0.127369,2.51798581985e-12,cpp_naive,5,pypower_like,0.2290447115587,end2end,7096,cpp_naive,239,1,0.127293,cpp_pypowerlike,True
6.8e-05,cpu,7336,Base_Texas_66GW,,fp64,Base_Texas_66GW,0.12747,2.51798581985e-12,cpp_naive,5,pypower_like,0.2290447115587,end2end,7096,cpp_naive,239,2,0.127401,cpp_pypowerlike,True
7.6e-05,cpu,7336,Base_Texas_66GW,,fp64,Base_Texas_66GW,0.127728,2.51798581985e-12,cpp_naive,5,pypower_like,0.2290447115587,end2end,7096,cpp_naive,239,3,0.127651,cpp_pypowerlike,True
6.8e-05,cpu,7336,Base_Texas_66GW,,fp64,Base_Texas_66GW,0.127285,2.51798581985e-12,cpp_naive,5,pypower_like,0.2290447115587,end2end,7096,cpp_naive,239,4,0.127216,cpp_pypowerlike,True
6.9e-05,cpu,7336,Base_Texas_66GW,,fp64,Base_Texas_66GW,0.127812,2.51798581985e-12,cpp_naive,5,pypower_like,0.2290447115587,end2end,7096,cpp_naive,239,5,0.127743,cpp_pypowerlike,True
