case_name,count_mean,metric,ms_mean,ms_stdev,profile,profile_elapsed_speedup_vs_cuda_edge,profile_solve_speedup_vs_cuda_edge,runs,sec_mean,sec_stdev,section,share_of_profile_elapsed,share_of_profile_solve,source_column,success_all
case_ACTIVSg2000,2.0,refactorization,0.7144999999999999,0.0022730302828309675,cuda_edge,1.0,1.0,10,0.0007145,2.2730302828309677e-06,cudss,0.03268377475870271,0.3047688107831428,CUDA.solve.refactorization32.total_sec,True
case_ACTIVSg2000,3.0,solve,0.5542,0.059700735152741456,cuda_edge,1.0,1.0,10,0.0005542,5.970073515274146e-05,cudss,0.025351081835231694,0.23639310697833135,CUDA.solve.solve32.total_sec,True
case_ACTIVSg2000,,cuda_to_cpu_voltage,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cuda_to_cpu_voltage.total_sec,True
case_ACTIVSg2000,,cpu_naive_jacobian,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cpu_naive_jacobian.total_sec,True
case_ACTIVSg2000,,cpu_jacobian_to_cuda_csr,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,True
case_ACTIVSg2000,,cuda_F_to_cpu,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cuda_F_to_cpu.total_sec,True
case_ACTIVSg2000,,cuda_J_to_cpu_csc,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cuda_J_to_cpu_csc.total_sec,True
case_ACTIVSg2000,,cpu_dx_to_cuda,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cpu_dx_to_cuda.total_sec,True
case_ACTIVSg2000,,cpu_naive_jacobian_dS_dVm,,,cuda_edge,1.0,1.0,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVm.total_sec,True
case_ACTIVSg2000,,cpu_naive_jacobian_dS_dVa,,,cuda_edge,1.0,1.0,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVa.total_sec,True
case_ACTIVSg2000,,cpu_naive_jacobian_assemble,,,cuda_edge,1.0,1.0,10,,,cpu_reference,,,CPU.naive.jacobian.assemble.total_sec,True
case_ACTIVSg2000,,cpu_superlu,,,cuda_edge,1.0,1.0,10,,,cpu_reference,,,CPU.naive.solve.superlu.total_sec,True
case_ACTIVSg2000,,elapsed,24.263099999999998,1.6322452464150243,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,0.0242631,0.0016322452464150243,top_level,1.0,1.0445940767975614,elapsed_sec,True
case_ACTIVSg2000,,analyze,1.0354999999999999,0.278921832936916,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,0.0010355,0.000278921832936916,top_level,0.042677976021200915,0.04458116096145484,analyze_sec,True
case_ACTIVSg2000,,solve,23.2273,1.637400653474891,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,0.0232273,0.001637400653474891,top_level,0.9573096595241334,1.0,solve_sec,True
case_ACTIVSg2000,1.0,upload,0.19090000000000001,0.032959402637520945,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,0.0001909,3.295940263752095e-05,nr,0.007867914652290928,0.00821877704253185,NR.solve.upload.total_sec,True
case_ACTIVSg2000,4.0,mismatch,0.1923,0.04113676376835364,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,0.00019229999999999999,4.113676376835364e-05,nr,0.007925615440730987,0.008279050944362883,NR.iteration.mismatch.total_sec,True
case_ACTIVSg2000,3.0,jacobian,0.044,0.007423685817106694,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,4.4e-05,7.423685817106694e-06,nr,0.0018134533509732887,0.0018943226289753867,NR.iteration.jacobian.total_sec,True
case_ACTIVSg2000,3.0,linear_solve,22.6754,1.5843648008657036,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,0.0226754,0.0015843648008657036,nr,0.9345631844240843,0.9762391668424655,NR.iteration.linear_solve.total_sec,True
case_ACTIVSg2000,3.0,voltage_update,0.0765,0.015298874323150562,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,7.65e-05,1.5298874323150563e-05,nr,0.003152935939760377,0.003293538207195843,NR.iteration.voltage_update.total_sec,True
case_ACTIVSg2000,1.0,download,0.0402,0.013155480480266263,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,4.02e-05,1.3155480480266263e-05,nr,0.0016568369252074138,0.001730722038291149,NR.solve.download.total_sec,True
case_ACTIVSg2000,,rhs_prepare,,,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,,,cudss,,,CUDA.solve.rhsPrepare.total_sec,True
case_ACTIVSg2000,,factorization,,,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,,,cudss,,,CUDA.solve.factorization32.total_sec,True
case_ACTIVSg2000,,refactorization,,,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,,,cudss,,,CUDA.solve.refactorization32.total_sec,True
case_ACTIVSg2000,,solve,,,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,,,cudss,,,CUDA.solve.solve32.total_sec,True
case_ACTIVSg2000,,cuda_to_cpu_voltage,,,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,,,ablation_bridge,,,ABLATION.cuda_to_cpu_voltage.total_sec,True
case_ACTIVSg2000,,cpu_naive_jacobian,,,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,,,ablation_bridge,,,ABLATION.cpu_naive_jacobian.total_sec,True
case_ACTIVSg2000,,cpu_jacobian_to_cuda_csr,,,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,,,ablation_bridge,,,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,True
case_ACTIVSg2000,3.0,cuda_F_to_cpu,0.0741,0.015905624441966717,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,7.41e-05,1.5905624441966716e-05,ablation_bridge,0.003054020302434561,0.0031902115183426397,ABLATION.cuda_F_to_cpu.total_sec,True
case_ACTIVSg2000,3.0,cuda_J_to_cpu_csc,1.1536,0.21514346634539266,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,0.0011536,0.00021514346634539266,ablation_bridge,0.047545449674608775,0.04966569510877287,ABLATION.cuda_J_to_cpu_csc.total_sec,True
case_ACTIVSg2000,3.0,cpu_dx_to_cuda,0.0356,0.031725209044053425,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,3.56e-05,3.172520904405342e-05,ablation_bridge,0.0014672486203329334,0.0015326792179891765,ABLATION.cpu_dx_to_cuda.total_sec,True
case_ACTIVSg2000,,cpu_naive_jacobian_dS_dVm,,,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVm.total_sec,True
case_ACTIVSg2000,,cpu_naive_jacobian_dS_dVa,,,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVa.total_sec,True
case_ACTIVSg2000,,cpu_naive_jacobian_assemble,,,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,,,cpu_reference,,,CPU.naive.jacobian.assemble.total_sec,True
case_ACTIVSg2000,3.0,cpu_superlu,21.4072,1.348650996778303,cuda_wo_cudss,0.9009978114915241,0.10093295389477037,10,0.0214072,0.001348650996778303,cpu_reference,0.8822945130671679,0.9216396223409523,CPU.naive.solve.superlu.total_sec,True
case_ACTIVSg2000,,elapsed,26.630399999999998,13.578017734559046,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0266304,0.013578017734559045,top_level,1.0,4.417710389675022,elapsed_sec,True
case_ACTIVSg2000,,analyze,20.6018,13.578873172035381,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0206018,0.01357887317203538,top_level,0.7736196226868541,3.417627444800186,analyze_sec,True
case_ACTIVSg2000,,solve,6.028099999999999,0.10942623085896734,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0060281,0.00010942623085896734,top_level,0.22636160177841866,1.0,solve_sec,True
case_ACTIVSg2000,1.0,upload,0.3667,0.005638163609624042,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0003667,5.638163609624042e-06,nr,0.013769977168949774,0.060831771204857256,NR.solve.upload.total_sec,True
case_ACTIVSg2000,4.0,mismatch,0.12219999999999999,0.004184627953726726,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0001222,4.184627953726726e-06,nr,0.004588740687334775,0.020271727409963337,NR.iteration.mismatch.total_sec,True
case_ACTIVSg2000,3.0,jacobian,3.6454999999999997,0.058950544244024225,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0036455,5.895054424402423e-05,nr,0.13689242369622687,0.6047510824306166,NR.iteration.jacobian.total_sec,True
case_ACTIVSg2000,3.0,linear_solve,1.804,0.06856789012034392,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.001804,6.856789012034392e-05,nr,0.06774212929584235,0.29926510840895143,NR.iteration.linear_solve.total_sec,True
case_ACTIVSg2000,3.0,voltage_update,0.0606,0.0009660917830792951,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,6.06e-05,9.66091783079295e-07,nr,0.002275594808940159,0.010052918830145486,NR.iteration.voltage_update.total_sec,True
case_ACTIVSg2000,1.0,download,0.0204,0.001074967699773139,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,2.04e-05,1.074967699773139e-06,nr,0.0007660418168709446,0.0033841508933163023,NR.solve.download.total_sec,True
case_ACTIVSg2000,3.0,rhs_prepare,0.1051,0.06328498154292918,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0001051,6.328498154292918e-05,cudss,0.003946617399663542,0.01743501269056585,CUDA.solve.rhsPrepare.total_sec,True
case_ACTIVSg2000,1.0,factorization,0.45840000000000003,0.002913569784454954,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.00045840000000000003,2.913569784454954e-06,cudss,0.01721341023792358,0.07604386124981338,CUDA.solve.factorization32.total_sec,True
case_ACTIVSg2000,2.0,refactorization,0.7052,0.0023944379994757002,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0007052,2.3944379994757003e-06,cudss,0.026481014179283828,0.11698545146895374,CUDA.solve.refactorization32.total_sec,True
case_ACTIVSg2000,3.0,solve,0.5287,0.027353854085545835,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0005287,2.7353854085545835e-05,cudss,0.01985325042057198,0.08770591065178084,CUDA.solve.solve32.total_sec,True
case_ACTIVSg2000,3.0,cuda_to_cpu_voltage,0.2008,0.0037357135269658454,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0002008,3.7357135269658452e-06,ablation_bridge,0.0075402547464551795,0.03331066173421145,ABLATION.cuda_to_cpu_voltage.total_sec,True
case_ACTIVSg2000,3.0,cpu_naive_jacobian,2.4968,0.05404689321937636,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0024968,5.404689321937636e-05,ablation_bridge,0.0937575102138909,0.4141935269819678,ABLATION.cpu_naive_jacobian.total_sec,True
case_ACTIVSg2000,3.0,cpu_jacobian_to_cuda_csr,0.9445,0.00761941963377498,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0009445,7.61941963377498e-06,ablation_bridge,0.03546698509973564,0.15668286856555136,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,True
case_ACTIVSg2000,,cuda_F_to_cpu,,,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,,,ablation_bridge,,,ABLATION.cuda_F_to_cpu.total_sec,True
case_ACTIVSg2000,,cuda_J_to_cpu_csc,,,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,,,ablation_bridge,,,ABLATION.cuda_J_to_cpu_csc.total_sec,True
case_ACTIVSg2000,,cpu_dx_to_cuda,,,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,,,ablation_bridge,,,ABLATION.cpu_dx_to_cuda.total_sec,True
case_ACTIVSg2000,3.0,cpu_naive_jacobian_dS_dVm,0.5313,0.01176671388092511,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0005313,1.176671388092511e-05,cpu_reference,0.01995088320115357,0.08813722400092898,CPU.naive.jacobian.dS_dVm.total_sec,True
case_ACTIVSg2000,3.0,cpu_naive_jacobian_dS_dVa,0.9293,0.02202044504545718,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0009293,2.202044504545718e-05,cpu_reference,0.03489620884402788,0.15416134437053136,CPU.naive.jacobian.dS_dVa.total_sec,True
case_ACTIVSg2000,3.0,cpu_naive_jacobian_assemble,0.8602,0.044797817407151046,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,0.0008602,4.4797817407151045e-05,cpu_reference,0.032301429944724826,0.14269836266817074,CPU.naive.jacobian.assemble.total_sec,True
case_ACTIVSg2000,,cpu_superlu,,,cuda_wo_jacobian,0.8209039293439077,0.3889119291318989,10,,,cpu_reference,,,CPU.naive.solve.superlu.total_sec,True
case_ACTIVSg2000,,elapsed,20.4294,1.6320426328854145,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,0.0204294,0.0016320426328854144,top_level,1.0,6.600348927371415,elapsed_sec,True
case_ACTIVSg2000,,analyze,17.3337,1.6318842585592068,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,0.0173337,0.001631884258559207,top_level,0.8484683837998179,5.600187386921686,analyze_sec,True
case_ACTIVSg2000,,solve,3.0951999999999997,0.010485969461883612,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,0.0030951999999999998,1.0485969461883613e-05,top_level,0.15150714166837986,1.0,solve_sec,True
case_ACTIVSg2000,1.0,upload,0.12510000000000002,0.006624030327359447,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,0.0001251,6.624030327359447e-06,nr,0.006123527856912098,0.040417420522098735,NR.solve.upload.total_sec,True
case_ACTIVSg2000,4.0,mismatch,0.11739999999999999,0.0036270588023294514,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,0.0001174,3.6270588023294516e-06,nr,0.005746620067158115,0.03792969759627811,NR.iteration.mismatch.total_sec,True
case_ACTIVSg2000,3.0,jacobian,0.0936,0.0005163977794943208,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,9.36e-05,5.163977794943208e-07,nr,0.0045816323533730795,0.030240372189196178,NR.iteration.jacobian.total_sec,True
case_ACTIVSg2000,3.0,linear_solve,2.6673999999999998,0.004623610902506598,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,0.0026674,4.623610902506599e-06,nr,0.1305667322584119,0.8617859912121996,NR.iteration.linear_solve.total_sec,True
case_ACTIVSg2000,3.0,voltage_update,0.0597,0.00048304589153964987,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,5.97e-05,4.830458915396499e-07,nr,0.002922259097183471,0.019287929697596278,NR.iteration.voltage_update.total_sec,True
case_ACTIVSg2000,1.0,download,0.0223,0.0011595018087284066,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,2.23e-05,1.1595018087284065e-06,nr,0.0010915641183784153,0.007204704057896098,NR.solve.download.total_sec,True
case_ACTIVSg2000,3.0,rhs_prepare,0.0488,0.0028596814119369613,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,4.88e-05,2.859681411936961e-06,cudss,0.0023887143038953665,0.015766347893512538,CUDA.solve.rhsPrepare64.total_sec,True
case_ACTIVSg2000,1.0,factorization,0.6702,0.00285968141193697,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,0.0006702,2.85968141193697e-06,cudss,0.03280566242767776,0.21652881881623162,CUDA.solve.factorization64.total_sec,True
case_ACTIVSg2000,2.0,refactorization,1.1303,0.004347413023856818,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,0.0011303,4.347413023856818e-06,cudss,0.055327126592068294,0.36517834065650046,CUDA.solve.refactorization64.total_sec,True
case_ACTIVSg2000,3.0,solve,0.8128000000000001,0.0013984117975602362,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,0.0008128,1.3984117975602362e-06,cudss,0.03978579889766709,0.2626001550788318,CUDA.solve.solve64.total_sec,True
case_ACTIVSg2000,,cuda_to_cpu_voltage,,,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,,,ablation_bridge,,,ABLATION.cuda_to_cpu_voltage.total_sec,True
case_ACTIVSg2000,,cpu_naive_jacobian,,,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,,,ablation_bridge,,,ABLATION.cpu_naive_jacobian.total_sec,True
case_ACTIVSg2000,,cpu_jacobian_to_cuda_csr,,,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,,,ablation_bridge,,,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,True
case_ACTIVSg2000,,cuda_F_to_cpu,,,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,,,ablation_bridge,,,ABLATION.cuda_F_to_cpu.total_sec,True
case_ACTIVSg2000,,cuda_J_to_cpu_csc,,,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,,,ablation_bridge,,,ABLATION.cuda_J_to_cpu_csc.total_sec,True
case_ACTIVSg2000,,cpu_dx_to_cuda,,,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,,,ablation_bridge,,,ABLATION.cpu_dx_to_cuda.total_sec,True
case_ACTIVSg2000,,cpu_naive_jacobian_dS_dVm,,,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVm.total_sec,True
case_ACTIVSg2000,,cpu_naive_jacobian_dS_dVa,,,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVa.total_sec,True
case_ACTIVSg2000,,cpu_naive_jacobian_assemble,,,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,,,cpu_reference,,,CPU.naive.jacobian.assemble.total_sec,True
case_ACTIVSg2000,,cpu_superlu,,,cuda_fp64_edge,1.0700754794560778,0.7574308606875162,10,,,cpu_reference,,,CPU.naive.solve.superlu.total_sec,True
Base_Florida_42GW,,elapsed,28.2528,0.6964343791373631,cuda_edge,1.0,1.0,10,0.0282528,0.0006964343791373631,top_level,1.0,7.694746302802517,elapsed_sec,True
Base_Florida_42GW,,analyze,24.5808,0.7044258181904841,cuda_edge,1.0,1.0,10,0.0245808,0.0007044258181904841,top_level,0.8700305810397553,6.6946645967807825,analyze_sec,True
Base_Florida_42GW,,solve,3.6717,0.02617483948799349,cuda_edge,1.0,1.0,10,0.0036717,2.617483948799349e-05,top_level,0.12995880054366293,1.0,solve_sec,True
Base_Florida_42GW,1.0,upload,0.2891,0.007752418977325715,cuda_edge,1.0,1.0,10,0.00028910000000000003,7.752418977325715e-06,nr,0.010232614112583532,0.07873736961080699,NR.solve.upload.total_sec,True
Base_Florida_42GW,5.0,mismatch,0.207,0.003771236166328255,cuda_edge,1.0,1.0,10,0.000207,3.771236166328255e-06,nr,0.00732670744138634,0.056377154996323224,NR.iteration.mismatch.total_sec,True
Base_Florida_42GW,4.0,jacobian,0.0562,0.000632455532033677,cuda_edge,1.0,1.0,10,5.62e-05,6.32455532033677e-07,nr,0.0019891833729754217,0.015306261404798866,NR.iteration.jacobian.total_sec,True
Base_Florida_42GW,4.0,linear_solve,2.997,0.02037427571991483,cuda_edge,1.0,1.0,10,0.002997,2.037427571991483e-05,nr,0.10607798165137615,0.8162431571206799,NR.iteration.linear_solve.total_sec,True
Base_Florida_42GW,4.0,voltage_update,0.0797,0.0006749485577105573,cuda_edge,1.0,1.0,10,7.97e-05,6.749485577105573e-07,nr,0.0028209593385434364,0.02170656644061334,NR.iteration.voltage_update.total_sec,True
Base_Florida_42GW,1.0,download,0.0317,0.0006749485577105525,cuda_edge,1.0,1.0,10,3.17e-05,6.749485577105525e-07,nr,0.0011220126854683428,0.008633602963205055,NR.solve.download.total_sec,True
Base_Florida_42GW,4.0,rhs_prepare,0.10959999999999999,0.004526465385804788,cuda_edge,1.0,1.0,10,0.0001096,4.526465385804788e-06,cudss,0.003879261524521463,0.029849933273415584,CUDA.solve.rhsPrepare.total_sec,True
Base_Florida_42GW,1.0,factorization,0.5754,0.0032041639575194247,cuda_edge,1.0,1.0,10,0.0005754,3.204163957519425e-06,cudss,0.02036612300373768,0.15671214968543182,CUDA.solve.factorization32.total_sec,True
Base_Florida_42GW,3.0,refactorization,1.4009,0.01912212215094222,cuda_edge,1.0,1.0,10,0.0014009,1.9122122150942218e-05,cudss,0.04958446596443538,0.38153988615627643,CUDA.solve.refactorization32.total_sec,True
Base_Florida_42GW,4.0,solve,0.8991,0.0009944289260117375,cuda_edge,1.0,1.0,10,0.0008991,9.944289260117374e-07,cudss,0.03182339449541284,0.24487294713620394,CUDA.solve.solve32.total_sec,True
Base_Florida_42GW,,cuda_to_cpu_voltage,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cuda_to_cpu_voltage.total_sec,True
Base_Florida_42GW,,cpu_naive_jacobian,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cpu_naive_jacobian.total_sec,True
Base_Florida_42GW,,cpu_jacobian_to_cuda_csr,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,True
Base_Florida_42GW,,cuda_F_to_cpu,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cuda_F_to_cpu.total_sec,True
Base_Florida_42GW,,cuda_J_to_cpu_csc,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cuda_J_to_cpu_csc.total_sec,True
Base_Florida_42GW,,cpu_dx_to_cuda,,,cuda_edge,1.0,1.0,10,,,ablation_bridge,,,ABLATION.cpu_dx_to_cuda.total_sec,True
Base_Florida_42GW,,cpu_naive_jacobian_dS_dVm,,,cuda_edge,1.0,1.0,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVm.total_sec,True
Base_Florida_42GW,,cpu_naive_jacobian_dS_dVa,,,cuda_edge,1.0,1.0,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVa.total_sec,True
Base_Florida_42GW,,cpu_naive_jacobian_assemble,,,cuda_edge,1.0,1.0,10,,,cpu_reference,,,CPU.naive.jacobian.assemble.total_sec,True
Base_Florida_42GW,,cpu_superlu,,,cuda_edge,1.0,1.0,10,,,cpu_reference,,,CPU.naive.solve.superlu.total_sec,True
Base_Florida_42GW,,elapsed,88.66720000000001,0.6272709497852164,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,0.0886672,0.0006272709497852164,top_level,1.0,1.02667089683409,elapsed_sec,True
Base_Florida_42GW,,analyze,2.3029,0.07059501084039548,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,0.0023029,7.059501084039547e-05,top_level,0.02597240016601404,0.026665107371375507,analyze_sec,True
Base_Florida_42GW,,solve,86.3638,0.6044953450790364,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,0.0863638,0.0006044953450790363,top_level,0.9740219607701608,1.0,solve_sec,True
Base_Florida_42GW,1.0,upload,0.2333,0.007674633541739953,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,0.0002333,7.674633541739953e-06,nr,0.0026311871808289873,0.002701363302680058,NR.solve.upload.total_sec,True
Base_Florida_42GW,5.0,mismatch,0.2117,0.004854551129266915,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,0.0002117,4.8545511292669155e-06,nr,0.0023875796235812113,0.002451258513404922,NR.iteration.mismatch.total_sec,True
Base_Florida_42GW,4.0,jacobian,0.0593,0.0008232726023485651,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,5.93e-05,8.232726023485651e-07,nr,0.0006687929696663478,0.0006866302779636838,NR.iteration.jacobian.total_sec,True
Base_Florida_42GW,4.0,linear_solve,85.7285,0.6015480492492284,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,0.0857285,0.0006015480492492284,nr,0.9668569662738871,0.9926439086746993,NR.iteration.linear_solve.total_sec,True
Base_Florida_42GW,4.0,voltage_update,0.0882,0.000632455532033674,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,8.82e-05,6.32455532033674e-07,nr,0.000994730858761752,0.0010212612228734724,NR.iteration.voltage_update.total_sec,True
Base_Florida_42GW,1.0,download,0.0323,0.001888562063228706,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,3.23e-05,1.888562063228706e-06,nr,0.0003642835231066279,0.0003739992913697637,NR.solve.download.total_sec,True
Base_Florida_42GW,,rhs_prepare,,,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,,,cudss,,,CUDA.solve.rhsPrepare.total_sec,True
Base_Florida_42GW,,factorization,,,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,,,cudss,,,CUDA.solve.factorization32.total_sec,True
Base_Florida_42GW,,refactorization,,,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,,,cudss,,,CUDA.solve.refactorization32.total_sec,True
Base_Florida_42GW,,solve,,,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,,,cudss,,,CUDA.solve.solve32.total_sec,True
Base_Florida_42GW,,cuda_to_cpu_voltage,,,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,,,ablation_bridge,,,ABLATION.cuda_to_cpu_voltage.total_sec,True
Base_Florida_42GW,,cpu_naive_jacobian,,,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,,,ablation_bridge,,,ABLATION.cpu_naive_jacobian.total_sec,True
Base_Florida_42GW,,cpu_jacobian_to_cuda_csr,,,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,,,ablation_bridge,,,ABLATION.cpu_jacobian_to_cuda_csr.total_sec,True
Base_Florida_42GW,4.0,cuda_F_to_cpu,0.08280000000000001,0.050117195984345865,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,8.280000000000001e-05,5.0117195984345866e-05,ablation_bridge,0.0009338289694498079,0.0009587350255546884,ABLATION.cuda_F_to_cpu.total_sec,True
Base_Florida_42GW,4.0,cuda_J_to_cpu_csc,4.3387,0.03802060844682348,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,0.0043387,3.802060844682348e-05,ablation_bridge,0.048932412436616925,0.05023748376055708,ABLATION.cuda_J_to_cpu_csc.total_sec,True
Base_Florida_42GW,4.0,cpu_dx_to_cuda,0.0474,0.002716206504995115,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,4.74e-05,2.716206504995115e-06,ablation_bridge,0.0005345832506270638,0.0005488410653537709,ABLATION.cpu_dx_to_cuda.total_sec,True
Base_Florida_42GW,,cpu_naive_jacobian_dS_dVm,,,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVm.total_sec,True
Base_Florida_42GW,,cpu_naive_jacobian_dS_dVa,,,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,,,cpu_reference,,,CPU.naive.jacobian.dS_dVa.total_sec,True
Base_Florida_42GW,,cpu_naive_jacobian_assemble,,,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,,,cpu_reference,,,CPU.naive.jacobian.assemble.total_sec,True
Base_Florida_42GW,4.0,cpu_superlu,81.2523,0.5480243404975507,cuda_wo_cudss,0.31863868488009095,0.042514340499144314,10,0.0812523,0.0005480243404975507,cpu_reference,0.9163738112853457,0.9408143226675991,CPU.naive.solve.superlu.total_sec,True
Base_Florida_42GW,,elapsed,52.2996,18.042825488265414,cuda_wo_jacobian,0.5402106325861001,0.1819880548189636,10,0.0522996,0.018042825488265413,top_level,1.0,2.5922331540730097,elapsed_sec,True
